"GEOID","org_name","terminated_loss","terminated_loss_noself","terminated_econ_loss","terminated_job_loss","terminated_econ_loss_noself","terminated_job_loss_noself","IDC_loss","IDC_econ_loss","IDC_job_loss","overlap_loss","overlap_econ_loss","overlap_job_loss","overlap_loss_noself","overlap_econ_loss_noself","overlap_job_loss_noself","combined_loss","combined_econ_loss","combined_job_loss"
"3203","University of California, San Francisco",12019.4072988155,11670.6250287405,30769.6826849677,0.132663594255038,29876.8000735756,0.128813927760656,53916.6695075745,138026.673939391,0.595102486279896,1229.36958107695,3147.18612755699,0.0135691039698398,1210.77988733275,3099.59651157184,0.0133639211744744,64706.707225313,165649.170496801,0.714196976565095
"3203","Charles R. Drew University of Medicine & Science",58565.65262107,58565.65262107,149928.070709939,0.646415399981396,149928.070709939,0.646415399981396,1486.47740878573,3805.38216649146,0.0164069184882239,1188.45472260768,3042.44408987567,0.0131175083089203,1188.45472260768,3042.44408987567,0.0131175083089203,58863.6753072481,150691.008786555,0.6497048101607
"3204","University of Nevada Las Vegas",1261755.79031246,1261755.79031246,3230094.82319989,13.9265651003816,3230094.82319989,13.9265651003816,305478.298144976,782024.443251138,3.37170111564639,20415.2384079617,52263.0103243819,0.225332151364951,20415.2384079617,52263.0103243819,0.225332151364951,1546818.85004947,3959856.25612664,17.0729340646631
"3204","University of California Los Angeles",7458.56590990117,7458.56590990117,19093.928729347,0.0823235403373924,19093.928729347,0.0823235403373924,80893.8508639374,207088.25821168,0.892861747833318,654.109139776051,1674.51939782669,0.00721969622631173,654.109139776051,1674.51939782669,0.00721969622631173,87698.3076340626,224507.6675432,0.967965591944399
"3204","University of Nevada Reno",6190.12727255026,6190.12727255026,15846.7258177287,0.0683232136541026,15846.7258177287,0.0683232136541026,52750.6311292355,135041.615690843,0.582232397226087,1290.77146100017,3304.37494016043,0.0142468240838285,1290.77146100017,3304.37494016043,0.0142468240838285,57649.9869407856,147583.966568411,0.636308786796361
"3204","University of California, San Diego",10174.2576485751,10174.2576485751,26046.0995803522,0.112297849218389,26046.0995803522,0.112297849218389,38715.3578901442,99111.3161987691,0.427318785601252,743.238961463096,1902.69174134553,0.00820346208151154,743.238961463096,1902.69174134553,0.00820346208151154,48146.3765772562,123254.724037776,0.531413172738129
"3204","University of Southern California",2664.08323281956,2664.08323281956,6820.05307601808,0.0294046826331656,6820.05307601808,0.0294046826331656,38761.9418182034,99230.5710546007,0.427832953328264,416.581837083955,1066.44950293493,0.00459800075286329,416.581837083955,1066.44950293493,0.00459800075286329,41009.443213939,104984.174627684,0.452639635208566
"3301","Dartmouth College",107895.42242392,107895.42242392,276212.281405235,1.19089021501363,276212.281405235,1.19089021501363,9115447.75993716,23335546.2654391,100.611289143723,0,0,0,0,0,0,9223343.18236108,23611758.5468444,101.802179358736
"3301","Harvard School of Public Health",6575827.04219872,6450726.49225097,16834117.2280287,72.5803551647283,16513859.8201625,71.1995642332998,192586.168446345,493020.591222644,2.12565999925938,124965.882896835,319912.660215897,1.37930455073122,122547.392425413,313721.324609057,1.35261058566008,6643447.32774823,17007225.1590355,73.3267106132565
"3301","Harvard Medical School",4949969.47100608,4949864.63358816,12671921.8457756,54.6350352517873,12671653.4619857,54.6338781141409,408480.256770729,1045709.45733307,4.50857997388658,274346.207955921,702326.292367157,3.02808226003451,274346.207955921,702326.292367157,3.02808226003451,5084103.51982088,13015305.0107415,56.1155329656394
