"GEOID","org_name","budg_NIA_cuts","budg_NIAID_cuts","budg_NCI_cuts","budg_NIH_cuts","budg_NIA_cuts_econ_loss","budg_NIA_cuts_job_loss","budg_NIAID_cuts_econ_loss","budg_NIAID_cuts_job_loss","budg_NCI_cuts_econ_loss","budg_NCI_cuts_job_loss","budg_NIH_cuts_econ_loss","budg_NIH_cuts_job_loss","state","rep_name","pol_party"
"1221","Emmune, Inc",0,917369.715949409,0,1242356.06964624,0,0,2348466.47283049,10.1254213916659,0,0,3180431.53829438,13.7124416742309,"Florida","Brian J. Mast","Republican"
"1221","University of Miami",166975.081430012,28339.5604736512,72087.6911921754,654125.68449044,427456.208460831,1.8429789342205,72549.274812547,0.312796451486678,184544.489451969,0.795664210168142,1674561.75229553,7.2198788377519,"Florida","Brian J. Mast","Republican"
"1221","Myosintherapeutics Inc.",0,0,401773.196279009,621436.933986179,0,0,0,0,1028539.38247426,4.43455113622457,1590878.55100462,6.85907842340628,"Florida","Brian J. Mast","Republican"
"1222","Scripps Florida",50493.7582589451,619492.657765021,340440.839295016,2442468.35782497,129264.021142899,0.557322278173967,1585901.20387845,6.8376185739053,871528.548595242,3.75759837812714,6252718.99603192,26.9586197678144,"Florida","Lois Frankel","Democrat"
"1222","University of Miami",253288.506836678,42988.9591626734,109351.548189081,992258.943605005,648418.577501896,2.795658959303,110051.735456444,0.47448844140304,279939.963364047,1.20696212878534,2540182.89562881,10.9520074174805,"Florida","Lois Frankel","Democrat"
"1222","Florida Atlantic University",131168.307823017,29338.5426536325,12664.8676422544,453094.406142907,335790.868026923,1.44776349910927,75106.6691932991,0.323822666282321,32422.0611641714,0.139787829833455,1159921.67972584,5.00100636923201,"Florida","Lois Frankel","Democrat"
"1222","Florida International University",13800.1936780407,4833.633087133,8319.38691837844,238539.873156347,35328.4958157842,0.152318932974753,12374.1007030605,0.0533509783558406,21297.6305110488,0.0918248082581572,610662.075280248,2.63287166823779,"Florida","Lois Frankel","Democrat"
"1222","Specific Diagnostics, Inc.",0,207133.834666122,0,225500.520457857,0,0,530262.616745273,2.28622912224171,0,0,577281.332372115,2.4889504787203,"Florida","Lois Frankel","Democrat"
"1223","University of Miami",399342.126163523,67777.6602183077,172406.874273448,1564424.69969433,1022315.84297862,4.40771832397449,173510.810158868,0.748092463398217,441361.598140027,1.90293207033978,4004927.23121748,17.2672577310248,"Florida","Jared Moskowitz","Democrat"
"1223","Florida Atlantic University",377455.990468262,84425.9475479715,36445.0090071052,1303845.42337055,966287.335598751,4.16615121891657,216130.425722807,0.931847084606658,93299.2230581893,0.402259925746612,3337844.28382861,14.3911272758321,"Florida","Jared Moskowitz","Democrat"
"1223","Scripps Florida",12233.5138624286,150089.28385913,82481.2386809137,591755.724752408,31317.7954878172,0.135026784516949,384228.566679374,1.65660280585376,211151.971023139,0.910382459798664,1514894.65536616,6.53147359224493,"Florida","Jared Moskowitz","Democrat"
"1223","Florida International University",18416.7164290132,6450.60873524368,11102.4376406267,318337.648255161,47146.7940582737,0.203273567082586,16513.5583622238,0.0711982644963455,28422.2403600043,0.122542588480475,814944.379533211,3.51363553578782,"Florida","Jared Moskowitz","Democrat"
"1223","University of Florida",47418.6149244063,29114.257804979,23606.5702183018,314005.656843019,121391.65420648,0.523380540660043,74532.4999807463,0.32134713371906,60432.8197588527,0.260556313247034,803854.481518128,3.46582140180192,"Florida","Jared Moskowitz","Democrat"
"1224","University of Miami",2676211.9568508,454215.502947792,1155393.60399193,10484073.2109497,6851102.60953804,29.5385528052722,1162791.68754635,5.01338041796389,2957807.62621934,12.7525979005601,26839227.4200311,115.717422666474,"Florida","Frederica S. Wilson","Democrat"
"1224","University of Miami Coral Gables",19978.1796266712,70807.8712854546,109600.972060947,1097698.13705615,51144.1398442782,0.220508137386122,181268.150490764,0.781538263305399,280578.488476024,1.20971513203352,2810107.23086373,12.1157871306415,"Florida","Frederica S. Wilson","Democrat"
"1224","Florida International University",59792.6101756968,20942.8610680432,36045.7157715789,1033530.54165415,153069.082049784,0.65995788133247,53613.7243341905,0.23115575953103,92277.0323752419,0.397852747050549,2645838.18663464,11.407540573295,"Florida","Frederica S. Wilson","Democrat"
"1224","Mount Sinai Medical Center (Miami Beach)",0,0,0,480621.114057837,0,0,0,0,0,0,1230390.05198806,5.30483100211246,"Florida","Frederica S. Wilson","Democrat"
"1224","Cardiac Rsk3 Inhibitors, LLC",0,0,0,391993.915635744,0,0,0,0,0,0,1003504.4240275,4.32661282553165,"Florida","Frederica S. Wilson","Democrat"
"1225","University of Miami",1277795.64987444,216871.683980964,551659.190257461,5005770.60334222,3271156.86367858,14.1036042311755,555191.510991267,2.39371013676296,1412247.5270591,6.08891014040193,12814772.7445561,55.2509374003021,"Florida","Debbie Wasserman Schultz","Democrat"
"1225","Florida International University",47337.8736630465,16580.4855895841,28537.4318711819,818247.239315376,121184.956577399,0.52248936311107,42446.0431093354,0.183006262964802,73055.8255902256,0.314980446932051,2094712.93264736,9.03136211779242,"Florida","Debbie Wasserman Schultz","Democrat"
"1225","Nova Southeastern University",69597.7364599667,64786.3077162815,73466.2393273817,558056.410769373,178170.205337515,0.768181461968095,165852.947753681,0.715075562919131,188073.572678097,0.810879864810952,1428624.4115696,6.15951913510967,"Florida","Debbie Wasserman Schultz","Democrat"
"1225","University of Miami Coral Gables",9538.86741071531,33808.2302015766,52330.5506363136,524111.664928125,24419.5005714312,0.105284761916043,86549.0693160361,0.373156614335291,133966.209628963,0.577595780238082,1341725.862216,5.78485573637307,"Florida","Debbie Wasserman Schultz","Democrat"
"1225","Florida Atlantic University",112231.234660159,25102.8691289491,10836.41129392,387680.114678637,287311.960730006,1.23874652115039,64263.3449701097,0.277071636060491,27741.2129124351,0.1196063362641,992461.09357731,4.27899946776425,"Florida","Debbie Wasserman Schultz","Democrat"
"1226","University of Miami",2044651.51672701,347024.986061259,882731.757763569,8009932.14957088,5234307.88282114,22.567736699858,888383.964316824,3.83027056182114,2259793.29987474,9.74310669707676,20505426.3029015,88.4092170506424,"Florida","Mario Diaz-Balart","Republican"
"1226","Florida International University",82449.3682222475,28878.5797902548,49704.2441156608,1425158.39243991,211070.382648954,0.910030691238694,73929.1642630523,0.318745849667118,127242.864936092,0.54860805613628,3648405.48464617,15.7301129767391,"Florida","Mario Diaz-Balart","Republican"
"1226","University of Miami Coral Gables",15263.5202045752,54097.8905087849,83736.1903213645,838651.869518341,39074.6117237125,0.168470324782395,138490.599702489,0.597102703826185,214364.647222693,0.924233924442421,2146948.78596695,9.25657718163645,"Florida","Mario Diaz-Balart","Republican"
"1226","Longeveron, LLC",657747.869399346,0,0,647451.13179733,1683834.54566232,7.25985851870664,0,0,0,0,1657474.89740116,7.14620880325694,"Florida","Mario Diaz-Balart","Republican"
"1226","Scripps Florida",5821.88236963537,71426.9150627505,39252.5054291122,281614.281866103,14904.0188662665,0.0642587293436657,182852.902560641,0.78837092738405,100486.413898527,0.433247524131626,720932.561577223,3.10830325465303,"Florida","Mario Diaz-Balart","Republican"
"1227","University of Miami",6495618.21378908,1102457.70570613,2804335.32888659,25446615.590149,16628782.6273,71.6950543172517,2822291.7266077,12.1683206265547,7179098.44194966,30.9527079811283,65143335.9107815,280.865720071583,"Florida","Maria Elvira Salazar","Republican"
"1227","Florida International University",173829.36267532,60885.1860013868,104792.277529575,3004684.94071937,445003.16844882,1.91863271343198,155866.07616355,0.672017131212993,268268.230475711,1.15663941171333,7691993.44824159,33.1640565903029,"Florida","Maria Elvira Salazar","Republican"
"1227","University of Miami Coral Gables",48490.4146434131,171862.657299634,266020.061880983,2664298.69056211,124135.461487138,0.535210475324043,439968.402687063,1.89692530328332,681011.358415316,2.936182847931,6820604.647839,29.407060736996,"Florida","Maria Elvira Salazar","Republican"
"1227","Longeveron, LLC",423564.188116004,0,0,416933.48734821,1084324.32157697,4.67506809580567,0,0,0,0,1067349.72761142,4.60188207469696,"Florida","Maria Elvira Salazar","Republican"
"1227","Scripps Florida",4938.33881149776,60586.9862090715,33295.446163618,238875.787883455,12642.1473574343,0.0545066624414174,155102.684695223,0.668725766233743,85236.3421788621,0.367496786703116,611522.016981645,2.63657930988379,"Florida","Maria Elvira Salazar","Republican"
"1228","University of Miami",4288899.73114915,727926.180693457,1851634.84710068,16801785.3222292,10979583.3117418,47.3385117575461,1863491.02257525,8.03444804575788,4740185.20857775,20.4373250658094,43012570.4249068,185.448847462564,"Florida","Carlos A. Gimenez","Republican"
"1228","Florida International University",567406.442661302,198738.845199272,342058.513569375,9807765.31244578,1452560.49321293,6.26271963463053,508771.443710136,2.19356985471566,875669.7947376,3.77545337531918,25107879.1998612,108.252708774348,"Florida","Carlos A. Gimenez","Republican"
"1228","University of Miami Coral Gables",32017.0489524708,113476.759320959,175646.618124757,1759172.03899015,81963.6453183251,0.353386542770113,290500.503861655,1.25249393598766,449655.342399379,1.93869057765176,4503480.41981478,19.4167715431688,"Florida","Carlos A. Gimenez","Republican"
"1228","Longeveron, LLC",353415.757955884,0,0,347883.198302878,904744.340367063,3.90080838024489,0,0,0,0,890580.987655369,3.83974303561093,"Florida","Carlos A. Gimenez","Republican"
"1228","Scripps Florida",5938.53604234791,72858.1037133585,40039.0120314024,287257.017012956,15202.6522684107,0.0655462882989748,186516.745506198,0.804167599027367,102499.87080039,0.44192855058918,735377.963553167,3.1705846556739,"Florida","Carlos A. Gimenez","Republican"
"1301","Emory University",205396.689665782,533961.720975966,151968.976512863,2010644.1430637,525815.525544401,2.26705547301276,1366942.00569847,5.89357522697964,389040.57987293,1.67734981752742,5147249.00624306,22.1923820497336,"Georgia","Earl L. “Buddy” Carter","Republican"
"1301","Augusta University",196092.409838641,17673.1112674967,149338.304013612,1444232.35347593,501996.569186921,2.16435995957053,45243.1648447915,0.195066063086686,382306.058274847,1.6483139041598,3697234.82489837,15.9406408476074,"Georgia","Earl L. “Buddy” Carter","Republican"
"1301","University of Georgia",16585.5030728655,140692.23945615,7331.65071514787,352394.62434008,42458.8878665356,0.183061643180288,360172.133007745,1.55288340814299,18769.0258307786,0.0809227203565927,902130.238310605,3.88953767010758,"Georgia","Earl L. “Buddy” Carter","Republican"
"1301","Savannah State University",0,0,0,298938.521643223,0,0,0,0,0,0,765282.61540665,3.2995186664808,"Georgia","Earl L. “Buddy” Carter","Republican"
"1301","University of Florida",31959.7990699295,19622.7964692899,15910.6553852291,211637.512304452,81817.0856190196,0.352754650115194,50234.3589613821,0.216585613935191,40731.2777861865,0.175613046291041,541792.031499398,2.33593823418151,"Georgia","Earl L. “Buddy” Carter","Republican"
"1302","Emory University",256916.257540177,667895.121611163,190087.2928937,2514973.19319777,657705.619302854,2.83570007243134,1709811.51132458,7.37185829679593,486623.469807873,2.09807878795934,6438331.37458629,27.7588881855735,"Georgia","Sanford D. Bishop Jr.","Democrat"
"1302","University of Georgia",27270.8639829108,231334.491863376,12055.1332416391,579428.059942889,69813.4117962516,0.301000768546195,592216.299170242,2.55334264018016,30861.1410985961,0.133057917524506,1483335.8334538,6.39540762145756,"Georgia","Sanford D. Bishop Jr.","Democrat"
"1302","Augusta University",67075.2644821515,6045.25495640188,51082.580132865,494013.343824942,171712.677074308,0.740339806330254,15475.8526883888,0.0667241928629368,130771.405140134,0.563821369537474,1264674.16019185,5.45264705425411,"Georgia","Sanford D. Bishop Jr.","Democrat"
"1302","Florida State University",40447.1780938015,14129.6427876675,3508.33647498482,372561.352225528,103544.775920132,0.446433662658736,36171.8855364288,0.155955210697991,8981.34137596114,0.0387230846793422,953757.061697352,4.11212689927119,"Georgia","Sanford D. Bishop Jr.","Democrat"
"1302","Mercer University Macon",0,92475.0660681823,114190.967442743,282350.706858721,0,0,236736.169134547,1.02068881922207,292328.876653421,1.26037697165876,722817.809558327,3.11643150790139,"Georgia","Sanford D. Bishop Jr.","Democrat"
"1303","Emory University",1692447.8744606,4399790.38211174,1252208.94115508,16567503.652381,4332666.55861913,18.6803069846355,11263463.3782061,48.5624616545953,3205654.88935701,13.8211922403445,42412809.3500953,182.862975495883,"Georgia","Brian Jack","Republican"
"1303","University of Georgia",75831.0685147009,643263.143892251,33521.2568026241,1611193.87124674,194127.535397634,0.836981546199177,1646753.64836416,7.0999841006263,85814.4174147176,0.369989160099476,4124656.31039167,17.7834700736322,"Georgia","Brian Jack","Republican"
"1303","Georgia Institute of Technology",79718.1210127949,105818.801783109,196179.555569126,1496863.85099127,204078.389792755,0.879884689643362,270896.132564759,1.1679696207393,502219.662256961,2.16532182612041,3831971.45853765,16.5215583136541,"Georgia","Brian Jack","Republican"
"1303","Georgia State University",74698.1424669789,289635.207074617,71733.4775201993,1342485.24975712,191227.244715466,0.824476932803576,741466.13011102,3.19683380703037,183637.70245171,0.791754594852646,3436762.23937822,14.8176123863198,"Georgia","Brian Jack","Republican"
"1303","Morehouse School of Medicine",41703.7073387786,3970.82794432727,49906.8888572834,698920.223688829,106761.490787273,0.460302540031887,10165.3195374778,0.0438278106537511,127761.635474646,0.550844737123302,1789235.7726434,7.714296276592,"Georgia","Brian Jack","Republican"
"1304","Emory University",3181303.24645724,8270309.31797794,2353783.78847212,31142024.4903022,8144136.31093053,35.1134721203624,21171991.8540235,91.2831167500256,6025686.49848862,25.9797683625152,79723582.6951737,343.728504954571,"Georgia","Henry C. “Hank” Johnson Jr.","Democrat"
"1304","Georgia Institute of Technology",149846.57489691,198908.16298027,368759.751150095,2813662.92015387,383607.231736089,1.65392391807788,509204.897229492,2.19543869107672,944024.962944244,4.07016692154081,7202977.07559391,31.0556607934007,"Georgia","Henry C. “Hank” Johnson Jr.","Democrat"
"1304","Georgia State University",140410.494598106,544428.83497872,134837.798172903,2523476.64458171,359450.866171151,1.54977366366044,1393737.81754552,6.00910546325173,345184.763322633,1.48826531145305,6460100.21012917,27.8527445959705,"Georgia","Henry C. “Hank” Johnson Jr.","Democrat"
"1304","Morehouse School of Medicine",78390.6798833868,7463.98634843486,93810.2436938319,1313764.05157798,200680.14050147,0.865233125967123,19107.8050519932,0.0823833681508977,240154.22385621,1.03542577408049,3363235.97203962,14.5006036281483,"Georgia","Henry C. “Hank” Johnson Jr.","Democrat"
"1304","University of Georgia",41040.5750718648,348140.806465832,18142.0581729591,871995.13765801,105063.872183974,0.452983251500585,891240.46455253,3.84258637255403,46443.6689227754,0.200242040607604,2232307.5524045,9.62460180095806,"Georgia","Henry C. “Hank” Johnson Jr.","Democrat"
"1305","Emory University",5784143.98295978,15036812.3290573,4279574.52733901,56621434.5562197,14807408.596377,63.8421938279533,38494239.5623868,165.968048183857,10955710.7899879,47.23558529671,144950872.463922,624.956192377703,"Georgia","Nikema Williams","Democrat"
"1305","Georgia Institute of Technology",272446.257841752,361648.470747059,670467.204956923,5115712.08051568,697462.420074886,3.0071116576758,925820.08511247,3.9916765272503,1716396.04468972,7.40024753537391,13096222.9261202,56.4644108401261,"Georgia","Nikema Williams","Democrat"
"1305","Georgia State University",255289.877938695,989863.124019635,245157.779235878,4588104.6599853,653542.087523058,2.81774899063573,2534049.59749027,10.9255636811564,627603.914843847,2.70591646862818,11745547.9295624,50.6409708798139,"Georgia","Nikema Williams","Democrat"
"1305","Morehouse School of Medicine",142527.431131427,13570.7816519131,170562.789701338,2388643.84978893,364870.223696452,1.57313924253951,34741.2010288975,0.149786809451955,436640.741635424,1.8825780810486,6114928.25545965,26.3645345090701,"Georgia","Nikema Williams","Democrat"
"1305","University of Georgia",36206.5275619129,307134.334318161,16005.1589949425,769285.41888568,92688.710558497,0.399627698974043,786263.895854493,3.38997953033767,40973.2070270529,0.176656125057155,1969370.67234734,8.49094852517597,"Georgia","Nikema Williams","Democrat"
"1306","Emory University",3338227.43996727,8678258.99119674,2469888.91712161,32678167.604874,8545862.2463162,36.8455148924436,22216343.0174637,95.7858404350535,6322915.62783132,27.2612727907413,83656109.0684774,360.683606134086,"Georgia","Lucy McBath","Democrat"
"1306","Georgia Institute of Technology",157238.059170571,208719.708953764,386949.568990513,2952452.51370988,402529.431476663,1.73550704828099,534322.454921635,2.30373312870432,990590.896615714,4.270936107039,7558278.43509729,32.5875438445849,"Georgia","Lucy McBath","Democrat"
"1306","Georgia State University",147336.525195689,571283.884382697,141488.944289362,2647952.21531938,377181.504500963,1.62621937268356,1462486.7440197,6.30551669961771,362211.697380766,1.56167699705354,6778757.67121761,29.2266373512842,"Georgia","Lucy McBath","Democrat"
"1306","Morehouse School of Medicine",82257.4581394685,7832.16251630013,98437.6230079628,1378568.11088478,210579.092837039,0.907912493500461,20050.3360417283,0.0864470938017347,252000.314900385,1.08650023694976,3529134.36386504,15.2158751233412,"Georgia","Lucy McBath","Democrat"
"1306","University of Georgia",27913.7760254802,236788.214590086,12339.3336373686,593088.10671564,71459.2666252292,0.3080968773839,606177.82935062,2.61353782626617,31588.6941116636,0.136194764878858,1518305.55319204,6.54617969012218,"Georgia","Lucy McBath","Democrat"
"1307","Emory University",1236990.83862158,3215756.58350019,915225.225912818,12108999.3648144,3166696.54687125,13.6532232107872,8232336.85376049,35.4937490685151,2342976.57833681,10.1017516924016,30999038.3739249,133.652462108224,"Georgia","Richard McCormick","Republican"
"1307","Georgia Institute of Technology",58265.0649706906,77341.7547062342,143385.39852591,1094040.70771169,149158.566324968,0.643097679140707,197994.89204796,0.853655667890686,367066.620226329,1.58260901384154,2800744.21174193,12.0754184410293,"Georgia","Richard McCormick","Republican"
"1307","Georgia State University",54596.0199354157,211691.067772325,52429.1801561298,981207.149711138,139765.811034664,0.602600781934208,541929.133497153,2.3365293499232,134218.701199692,0.578684398526252,2511890.30326051,10.8300238067687,"Georgia","Richard McCormick","Republican"
"1307","University of Georgia",35986.7981296423,305270.403765994,15908.0272141236,764616.79530512,92126.2032118844,0.397202446586473,781492.233640946,3.36940649205511,40724.5496681564,0.17558403798668,1957418.99598111,8.43941883082224,"Georgia","Richard McCormick","Republican"
"1307","Morehouse School of Medicine",30480.7638055418,2902.23283268968,36476.3755694636,510832.815992027,78030.755342187,0.336429873915709,7429.71605168558,0.0320332466799371,93379.5214578268,0.402606132576819,1307732.00893959,5.63829111936354,"Georgia","Richard McCormick","Republican"
"1308","Emory University",242883.690414855,631415.207041265,179704.872089581,2377607.30405619,621782.24746203,2.68081632939904,1616422.93002564,6.96921310268255,460044.472549328,1.98348334854208,6086674.69838385,26.242719199158,"Georgia","Austin Scott","Republican"
"1308","Augusta University",141288.918357994,12733.8675528533,107601.551028227,1040601.35345445,361699.630996464,1.55946922105096,32598.7009353045,0.14054941282301,275459.970632261,1.18764662449106,2663939.46484338,11.4855842974494,"Georgia","Austin Scott","Republican"
"1308","University of Georgia",39347.8446306696,333781.637767658,17393.783713317,836029.444889248,100730.482254514,0.434299825700045,854480.992685204,3.68409778134022,44528.0863060914,0.191982999472093,2140235.37891647,9.2276323037145,"Georgia","Austin Scott","Republican"
"1308","University of Florida",56450.7320528647,34659.8307202131,28103.0597836927,373816.258146451,144513.874055334,0.623072072214337,88729.1666437456,0.382556111570309,71943.8330462532,0.31018608719885,956969.620854914,4.125977859288,"Georgia","Austin Scott","Republican"
"1308","Georgia Institute of Technology",11440.3709069602,15186.0872527912,28153.785507729,214815.369893282,29287.3495218182,0.126272509650096,38876.3833671455,0.167615662531416,72073.6908997861,0.310745969787445,549927.346926802,2.37101367503177,"Georgia","Austin Scott","Republican"
"1309","Emory University",663179.122342708,1724040.76257339,490673.207202668,6491911.92083088,1697738.55319733,7.31980569570643,4413544.35218787,19.0290118737986,1256123.41043883,5.41578046685945,16619294.5173271,71.6541462979981,"Georgia","Andrew S. Clyde","Republican"
"1309","University of Georgia",134612.760710632,1141899.08382933,59505.8069083714,2860137.13503889,344608.667419218,1.48578147195542,2923261.65460309,12.603652823402,152334.865685431,0.6567923049158,7321951.06569957,31.5686175668545,"Georgia","Andrew S. Clyde","Republican"
"1309","Georgia Institute of Technology",31237.2359148281,41464.6862410728,76872.1964482246,586540.282833407,79967.3239419601,0.34477939619053,106149.596777147,0.45766435687226,196792.822907455,0.848472942597249,1501543.12405352,6.47390841840551,"Georgia","Andrew S. Clyde","Republican"
"1309","Georgia State University",29270.1768305095,113492.430299226,28108.484392524,526047.62789265,74931.6526861044,0.323068082000899,290540.62156602,1.25266690361001,71957.7200448615,0.310245961041803,1346681.92740518,5.8062238287285,"Georgia","Andrew S. Clyde","Republican"
"1309","Morehouse School of Medicine",16341.4356499357,1555.95349838006,19555.8204484004,273869.173478239,41834.0752638355,0.180367761463706,3983.24095585295,0.0171737572791249,50062.900347905,0.215846369524946,701105.084104293,3.02281701634824,"Georgia","Andrew S. Clyde","Republican"
"1310","University of Georgia",994234.990388604,8433940.57623056,439503.320838869,21124657.1421136,2545241.57539483,10.973817932942,21590887.8751502,93.0891884066876,1125128.50134751,4.85099545925659,54079122.2838109,233.162324414643,"Georgia","Mike Collins","Republican"
"1310","Emory University",936693.902139694,2435086.41170437,693041.420704669,9169369.33718468,2397936.38947762,10.338711109896,6233821.21396319,26.8771419144887,1774186.03700395,7.64940928887234,23473585.5031928,101.206445798932,"Georgia","Mike Collins","Republican"
"1310","Georgia Institute of Technology",44120.4003795496,58565.9551810764,108576.574912029,828446.92750359,112948.224971647,0.486976666054009,149928.845263556,0.646418739472016,277956.031774794,1.19840840081613,2120824.13440919,9.14394065529339,"Georgia","Mike Collins","Republican"
"1310","Georgia State University",41342.067667686,160300.081559811,39701.2587426721,743005.303818148,105835.693229276,0.456310960630373,410368.208793115,1.76930396403123,101635.22238124,0.438200615913163,1902093.57777446,8.20088309718783,"Georgia","Mike Collins","Republican"
"1310","Lectenz Bio, Inc.",0,0,0,638335.654628982,0,0,0,0,0,0,1634139.27585019,7.04559718951939,"Georgia","Mike Collins","Republican"
"1311","Emory University",1276482.49181713,3318421.48593262,944444.324461553,12495586.2242557,3267795.17905185,14.0891103161781,8495159.00398751,36.6269076862342,2417777.47062158,10.4242560004759,31988700.7340946,137.919394827136,"Georgia","Barry Loudermilk","Republican"
"1311","Georgia Institute of Technology",60125.2111151864,79810.9352846429,147963.060910379,1128968.594695,153920.540454877,0.663628947216861,204315.994328686,0.880909122429056,378785.43593057,1.63313472863861,2890159.6024192,12.4609332099144,"Georgia","Barry Loudermilk","Republican"
"1311","Georgia State University",56339.0296795697,218449.428442462,54103.0122779263,1012532.75961829,144227.915979698,0.621839162973497,559230.536812704,2.41112441068469,138503.711431491,0.597159235091525,2592083.86462283,11.1757786263864,"Georgia","Barry Loudermilk","Republican"
"1311","University of Georgia",29142.633220771,247212.418789241,12882.5521152819,619197.816369885,74605.1410451737,0.321660325921791,632863.792100458,2.72859444777235,32979.3334151217,0.142190511087811,1585146.40990691,6.83436427706342,"Georgia","Barry Loudermilk","Republican"
"1311","Kennesaw State University",57136.5607837735,125784.074445681,0,539559.279993165,146269.59560646,0.630641871807924,322007.230580944,1.38833529816831,0,0,1381271.7567825,5.95535799877651,"Georgia","Barry Loudermilk","Republican"
"1312","Augusta University",2656191.84941255,239393.121544654,2022878.83683239,19563012.1997957,6799851.13449613,29.317581891807,612846.391154314,2.64228935375014,5178569.82229092,22.3274218574058,50081311.2314769,215.925748113704,"Georgia","Rick W. Allen","Republican"
"1312","Emory University",254711.139849055,662162.563607322,188455.769624482,2493387.12490409,652060.518013582,2.81136119852627,1695136.16283475,7.30858548057812,482446.770238673,2.08007093319377,6383071.03975448,27.5206330591368,"Georgia","Rick W. Allen","Republican"
"1312","University of Georgia",45858.3463275745,389009.209683713,20271.7624042484,974359.032461409,117397.366598591,0.506159155702121,995863.576790305,4.29366928600871,51895.7117548759,0.223748542300981,2494359.12310121,10.7544380623436,"Georgia","Rick W. Allen","Republican"
"1312","Georgia Institute of Technology",11997.4705136874,15925.5880351572,29524.7605365801,225276.006096405,30713.5245150397,0.132421468109452,40769.5053700025,0.175777864652044,75583.386973645,0.325878036655603,576706.575606797,2.48647241292124,"Georgia","Rick W. Allen","Republican"
"1312","Camellix, LLC",0,147008.337880712,0,221330.220593068,0,0,376341.344974624,1.62259702195434,0,0,566605.364718254,2.44292100693106,"Georgia","Rick W. Allen","Republican"
"1313","Emory University",2787870.15731214,7247516.74176533,2062690.37318406,27290677.4327414,7136947.60271909,30.7709744907168,18553642.8589193,79.9940959219265,5280487.35535119,22.7668396567966,69864134.227818,301.219458486869,"Georgia","David Scott","Democrat"
"1313","University of Georgia",131528.410531723,1115735.0216341,58142.3645035427,2794603.49292658,336712.730961211,1.45173811436693,2856281.6553833,12.3148683230653,148844.453129069,0.641743379000614,7154184.94189205,30.845293338704,"Georgia","David Scott","Democrat"
"1313","Georgia Institute of Technology",131314.986961948,174309.108141769,323155.080105634,2465696.06231914,336166.366622586,1.44938246261463,446231.316842929,1.92392787951832,827277.005070424,3.5668076938214,6312181.91953701,27.2149943699793,"Georgia","David Scott","Democrat"
"1313","Georgia State University",123045.870619036,477099.095632471,118162.351867128,2211397.24354727,314997.428784733,1.35811251326598,1221373.68481913,5.26595690360449,302495.620779847,1.30421092443273,5661176.94348102,24.4081841442861,"Georgia","David Scott","Democrat"
"1313","Morehouse School of Medicine",68696.0720584173,6540.91206758101,82208.6920306826,1151290.30758777,175861.944469548,0.758229387182083,16744.7348930074,0.0721949829154191,210454.251598547,0.907374240065118,2947303.1874247,12.7073079760459,"Georgia","David Scott","Democrat"
"1314","Emory University",711170.501911308,1848802.07040244,526181.086352755,6961703.26169507,1820596.48489295,7.8495080968769,4732933.30023024,20.4060584376664,1347023.58106305,5.80769686966647,17821960.3499394,76.8394442315392,"Georgia","Marjorie Taylor Greene","Republican"
"1314","Georgia Institute of Technology",33497.7383868703,44465.3046698598,82435.1019042747,628985.643969468,85754.210270388,0.369729576786629,113831.179954841,0.490783529544776,211033.860874943,0.909873227482619,1610203.24856184,6.94239692435022,"Georgia","Marjorie Taylor Greene","Republican"
"1314","Georgia State University",31388.3318190906,121705.382301413,30142.5727679458,564115.399526016,80354.129456872,0.34644710951768,311565.778691618,1.34331694191611,77164.9862859412,0.332697107608941,1444135.4227866,6.22639491409141,"Georgia","Marjorie Taylor Greene","Republican"
"1314","University of Georgia",22355.4352017475,189637.675066754,9882.25932998587,474989.221325908,57229.9141164737,0.246746974394627,485472.448170891,2.09311615415545,25298.5838847638,0.109074932688695,1215972.40659432,5.2426692736926,"Georgia","Marjorie Taylor Greene","Republican"
"1314","Vanderbilt University Medical Center",24885.3997363791,46033.1864013564,35939.2848453706,317079.518856606,63706.6233251305,0.274671328745701,117844.957187472,0.508088944087776,92004.5692041487,0.396678021137726,811723.568272911,3.49974899680127,"Georgia","Marjorie Taylor Greene","Republican"
"1501","University of Hawaii at Manoa",226048.784077854,495064.65986136,5390699.45176042,17779710.2726769,578684.887239307,2.49500191042735,1267365.52924508,5.46425090131759,13800190.5965067,59.499569907218,45516058.2980527,196.242644162577,"Hawaii","Ed Case","Democrat"
"1501","Hawaii Biotech, Inc.",0,1327352.17961784,0,1445049.32193799,0,0,3398021.57982168,14.6505818974714,0,0,3699326.26416124,15.9496580952865,"Hawaii","Ed Case","Democrat"
"1501","Kuakini Medical Center",303754.858358576,0,0,1046305.58269209,777612.437397954,3.35267873701641,0,0,0,0,2678542.29169174,11.548544436357,"Hawaii","Ed Case","Democrat"
"1501","Experiad, LLC",0,0,0,418530.168036441,0,0,0,0,0,0,1071437.23017329,4.61950535625422,"Hawaii","Ed Case","Democrat"
"1501","Queen's Medical Center",0,0,142381.531066082,380488.43690439,0,0,0,0,364496.71952917,1.57152887801908,974050.398475239,4.19962169159473,"Hawaii","Ed Case","Democrat"
"1502","University of Hawaii at Manoa",68304.4172796113,149592.059278287,1628889.91544055,5372436.54961331,174859.308235805,0.75390651756199,382955.671752416,1.65111471493491,4169958.18352781,17.9787892577219,13753437.5670101,59.297994057417,"Hawaii","Jill N. Tokuda","Democrat"
