"state","org_name","terminated_loss","terminated_loss_noself","terminated_econ_loss","terminated_job_loss","terminated_econ_loss_noself","terminated_job_loss_noself","IDC_loss","IDC_econ_loss","IDC_job_loss","overlap_loss","overlap_econ_loss","overlap_job_loss","overlap_loss_noself","overlap_econ_loss_noself","overlap_job_loss_noself","combined_loss","combined_econ_loss","combined_job_loss"
"Kansas","University of Kansas Medical Center",289573.683986953,289573.683986953,741308.6310066,3.19615474909212,741308.6310066,3.19615474909212,13232197.8624799,33874426.5279486,146.049708166842,29853.7552725158,76425.6134976404,0.32950929925243,29853.7552725158,76425.6134976404,0.32950929925243,13491917.7911944,34539309.5454575,148.916353616682
"Kansas","University of Kansas Lawrence",302222.86831928,302222.86831928,773690.542897358,3.33576947519317,773690.542897358,3.33576947519317,3578131.18604529,9160015.83627595,39.4934402384043,0,0,0,0,0,0,3880354.05436457,9933706.37917331,42.8292097135975
"Kansas","University of Missouri Kansas City",137616.399875147,137616.399875147,352297.983680378,1.51893398584428,352297.983680378,1.51893398584428,359082.13393276,919250.262867865,3.96335071571985,0,0,0,0,0,0,496698.533807907,1271548.24654824,5.48228470156413
"Kansas","Washington University",59087.7841511024,55035.7385856237,151264.727426822,0.652178400079979,140891.490779197,0.607454154080381,437326.382330309,1119555.53876559,4.82696761163999,2227.57983673373,5702.60438203836,0.0245867986901709,2227.57983673373,5702.60438203836,0.0245867986901709,494186.586644678,1265117.66181038,5.4545592130298
"Kansas","University of Missouri-Columbia",25606.7543736363,25606.7543736363,65553.2911965089,0.282633243716376,65553.2911965089,0.282633243716376,57666.1398766082,147625.318084117,0.636487074000607,355.917124369874,911.147838386878,0.00392841708429983,355.917124369874,911.147838386878,0.00392841708429983,82916.9771258747,212267.461442239,0.915191900632683
"Kentucky","University of Kentucky",3038961.44935464,3038961.44935464,7779741.31034787,33.5423818039361,7779741.31034787,33.5423818039361,27182540.3247061,69587303.2312476,300.025900679262,417068.162736917,1067694.49660651,4.60336854742223,417068.162736917,1067694.49660651,4.60336854742223,29804433.6113238,76299350.0449889,328.964913935776
"Kentucky","University of Louisville",2680510.08254917,2680510.08254917,6862105.81132586,29.5859931481717,6862105.81132586,29.5859931481717,12682147.8090477,32466298.3911621,139.978558791973,99259.6319413028,254104.657769735,1.09557311857325,99259.6319413028,254104.657769735,1.09557311857325,15263398.2596555,39074299.5447182,168.468978821572
"Kentucky","Cincinnati Children's Hospital Medical Center",44198.1936383769,44198.1936383769,113147.375714245,0.487835305175579,113147.375714245,0.487835305175579,2500568.2660519,6401454.76109287,27.5998945378301,1688.23397460734,4321.8789749948,0.0186337962802001,1688.23397460734,4321.8789749948,0.0186337962802001,2543078.22571567,6510280.25783212,28.0690960467255
"Kentucky","University of Cincinnati",297362.128823071,297362.128823071,761247.049787062,3.28211931123142,761247.049787062,3.28211931123142,1292303.54911925,3308297.08574528,14.2637344282024,23547.5215446044,60281.6551541872,0.259904566526589,23547.5215446044,60281.6551541872,0.259904566526589,1566118.15639772,4009262.48037816,17.2859491729072
"Kentucky","Indiana University",2736.96437665727,2736.96437665727,7006.62880424261,0.0302091045363889,7006.62880424261,0.0302091045363889,720747.560294394,1845113.75435365,7.95521438970014,0,0,0,0,0,0,723484.524671051,1852120.38315789,7.98542349423653
