state,funding_ics,raw_funding,econ_impact,jobs,pop_2024
LA,NIAAA,8534669.79653508,23614148.78302416,83.63976400604373,4614878
LA,NIAID,23964046.918098535,66304916.6350984,234.8476597973657,4614878
LA,NIAMS,1347769.9026118654,3729076.784960039,13.20814504559628,4614878
LA,NIBIB,687142.5546790524,1901220.1887325556,6.733997035854717,4614878
LA,NICHD,10005384.16211064,27683394.421576213,98.05276478868426,4614878
LA,NIDA,1600760.387623162,4429063.438945363,15.687451798706986,4614878
LA,NIDCD,1389303.7335660136,3843994.6537308274,13.615176588946937,4614878
LA,NIDCR,2395949.90838945,6629233.346127975,23.480309102216612,4614878
LA,NIDDK,14259017.869623989,39452559.67721224,139.7383751223151,4614878
LA,NIEHS,5807817.681686426,16069358.757816361,56.91661328052697,4614878
LA,NIGMS,36943372.46723251,102216759.96675114,362.04505017887857,4614878
LA,NIH_tot,215443496.64941892,596099779.5462205,2111.3462671643065,4614878
LA,NIMH,3129360.401488193,8658469.967572426,30.66773193458431,4614878
LA,NIMHD,6687052.987654753,18502070.722707264,65.53311927901659,4614878
LA,NINDS,7054983.037882797,19520077.88115151,69.1388337712514,4614878
LA,NINR,677407.0962037684,1874283.6381234573,6.638589542796933,4614878
LA,NLM,31735.680359734808,87807.85848909148,0.31100966752540116,4614878
LA,OD,30657829.608179547,84825607.43311587,300.44673016015963,4614878
MA,FIC,3173479.3839870277,7108552.87921354,25.070487133497522,7138560
MA,NCATS,58155367.02558235,130267271.8774824,459.4273995021005,7138560
MA,NCCIH,17055372.242354695,38203813.79227032,134.7374407146021,7138560
MA,NCI,422467461.47791374,946321663.4764613,3337.492945675519,7138560
MA,NEI,66875415.90069994,149800068.8607803,528.3157856155294,7138560
MA,NHGRI,68453864.23620461,153335772.7688185,540.7855274660163,7138560
MA,NHLBI,332083376.8659723,743862479.9867966,2623.4586772411812,7138560
MA,NIA,372066403.103926,833423942.940557,2939.324584521015,7138560
MA,NIAAA,27024691.26792504,60534959.79580335,213.49506101660782,7138560
MA,NIAID,433398264.1916948,970806520.5375273,3423.8462871143893,7138560
MA,NIAMS,63248686.89037292,141676242.6659186,499.664626433946,7138560
MA,NIBIB,90739882.20920521,203256165.51740605,716.8450694527212,7138560
MA,NICHD,122623268.3303918,274674539.1027075,968.7238198100952,7138560
MA,NIDA,104710401.8956188,234549949.38191482,827.2121749753884,7138560
MA,NIDCD,52496475.35580039,117591427.54228237,414.7221553108231,7138560
MA,NIDCR,31467053.00784694,70485792.78251576,248.5897187619908,7138560
MA,NIDDK,194154667.84409246,434903951.1899705,1533.8218759683307,7138560
MA,NIEHS,43671496.20249423,97823588.08954294,345.0048199997044,7138560
MA,NIGMS,215629152.70828417,483006520.2443789,1703.4703063954448,7138560
MA,NIH_tot,3474401332.591901,7782614161.907682,27447.770527476012,7138560
MA,NIMH,229015066.63124904,512990794.7407357,1809.2190263868677,7138560
MA,NIMHD,19769974.845080517,44284488.601407856,156.1828012761361,7138560
MA,NINDS,231919625.31757116,519496968.72651404,1832.1650400088124,7138560
MA,NINR,9622513.292804215,21554305.63626235,76.01785501315331,7138560
MA,NLM,8820367.194500735,19757508.724513944,69.68090083655581,7138560
MA,OD,255759005.17032737,572896872.0459011,2020.4961408455863,7138560
MD,FIC,4409310.685624683,9655994.207371835,37.038209759247344,6245314
MD,NCATS,21238849.607400525,46511172.24488487,178.40633670216445,6245314
MD,NCCIH,3138550.7040237044,6873144.030516904,26.363825913799122,6245314
MD,NCI,131009702.81456208,286899477.41972196,1100.481503642322,6245314
MD,NEI,36111795.309524596,79081586.9390628,303.33908060000664,6245314
MD,NHGRI,17203450.06416063,37674009.84192868,144.5089805389493,6245314
MD,NHLBI,179091104.91177765,392193427.70693195,1504.3652812589323,6245314
MD,NIA,149765278.20284072,327972502.2568198,1258.0283369038618,6245314
MD,NIAAA,17509007.73395524,38343153.68320391,147.075664965224,6245314
MD,NIAID,255953348.11482745,560514833.9425887,2150.0081241645507,6245314
MD,NIAMS,17922245.2401582,39248106.69075078,150.54686001732892,6245314
MD,NIBIB,25525294.286324397,55898100.937582515,214.41247200512487,6245314
MD,NICHD,68453389.07888535,149906771.27280793,575.0084682626368,6245314
MD,NIDA,76919650.33812173,168447122.70320424,646.1250628402227,6245314
MD,NIDCD,24550776.09752427,53763993.6684552,206.22651921920396,6245314
MD,NIDCR,12238314.658397533,26800809.440521054,102.80184313053928,6245314
MD,NIDDK,57714847.19138947,126390329.43999808,484.8047164076715,6245314
MD,NIEHS,27474666.705380052,60167051.37642989,230.7872003251925,6245314
MD,NIGMS,87184689.78036639,190926636.72699657,732.3513941550777,6245314
MD,NIH_tot,1544439942.2680342,3382184699.4800816,12973.295515051494,6245314
MD,NIMH,79144590.72325587,173319542.22688293,664.8145620753494,6245314
MD,NIMHD,33873395.71740673,74179692.9614531,284.5365240262165,6245314
MD,NINDS,114315455.72562978,250340576.33962557,960.2498280952906,6245314
MD,NINR,7854509.208490485,17200669.407623727,65.97787735132009,6245314
MD,NLM,3567498.443202924,7812501.036654698,29.96698692290457,6245314
MD,OD,92270220.92480391,202063492.9780641,775.0698557683529,6245314
ME,FIC,26469.674173305946,61696.56390852024,0.24616796981174527,1408438
ME,NCATS,148020.17212306143,345011.2740091972,1.3765876007444715,1408438
ME,NCCIH,47866.6845418712,111569.56230707133,0.4451601662394022,1408438
ME,NCI,13047560.389161045,30411770.017628904,121.34231161919772,1408438
ME,NEI,3862990.8290774953,9004011.874258766,35.925814710420724,1408438
ME,NHGRI,12356693.949236307,28801471.183423597,114.91725372789763,1408438
ME,NHLBI,3927816.6774305915,9155110.526612949,36.5286951001045,1408438
ME,NIA,12263961.807467427,28585327.438186754,114.05484480944709,1408438
ME,NIAAA,106525.93177412105,248294.8567702705,0.990691165499326,1408438
ME,NIAID,8470314.847230595,19742944.997202482,78.77392807924453,1408438
ME,NIAMS,2074766.9851404694,4835948.982821177,19.295332961806363,1408438
ME,NIBIB,249155.3313134032,580741.1047404675,2.3171445812146496,1408438
ME,NICHD,5203456.131518415,12128421.440380413,48.392142023121274,1408438
ME,NIDA,6875502.204384345,16025692.586112801,63.942170500774395,1408438
ME,NIDCD,1594449.0691245643,3716404.979073381,14.828376342858448,1408438
ME,NIDCR,756148.0981547316,1762459.9062559162,7.032177312839003,1408438
ME,NIDDK,5812423.174378974,13547825.919333868,54.055535521724465,1408438
ME,NIEHS,4045098.0531929,9428474.597799577,37.61941189469397,1408438
ME,NIGMS,26402885.800804585,61540890.92722864,245.54683794748263,1408438
ME,NIH_tot,130170915.06952332,303407519.4139179,1210.5895101465667,1408438
ME,NIMH,877316.8689668188,2044884.8716400324,8.159046881391415,1408438
ME,NIMHD,61062.45426738703,142326.78451018556,0.5678808246866995,1408438
ME,NINDS,6067625.1443809075,14142660.768781435,56.428913842742475,1408438
ME,NINR,141150.92715379523,329000.1660342825,1.3127036225302955,1408438
ME,NLM,31952.377601930886,74475.86599818303,0.29715711169795733,1408438
ME,OD,15719701.486924237,36640102.21889904,146.1932238283954,1408438
MI,FIC,660164.0040958577,1681862.0907384185,6.403590839729819,10099962
MI,NCATS,15488635.893655756,39459512.1593565,150.2397681684608,10099962
MI,NCCIH,3448394.00735904,8785276.263055036,33.449421871382675,10099962
MI,NCI,118309575.84320188,301410542.4523123,1147.602885679058,10099962
MI,NEI,24311000.816130154,61935746.88544063,235.81670791646246,10099962
MI,NHGRI,6011151.659422016,15314267.416787589,58.30817109639354,10099962
MI,NHLBI,100505933.06498682,256053219.60533538,974.9075507303718,10099962
MI,NIA,120298309.33401322,306477125.0681857,1166.8936005399285,10099962
MI,NIAAA,13205749.582021875,33643533.21900039,128.09577094561217,10099962
MI,NIAID,63501412.512344256,161778918.19340447,615.9637013697393,10099962
MI,NIAMS,17822709.10738375,45405897.04375121,172.88027834162236,10099962
MI,NIBIB,10630651.614584789,27083103.349302247,103.1173206614724,10099962
MI,NICHD,54583513.6411451,139059297.08796325,529.4600823191074,10099962
MI,NIDA,32385439.3882259,82506532.40865742,314.1387620657912,10099962
MI,NIDCD,12207300.457279509,31099841.466622885,118.41081443561124,10099962
MI,NIDCR,23773738.319397446,60566993.93856078,230.6052616981552,10099962
MI,NIDDK,91718759.87274075,233666640.83839366,889.6719707655849,10099962
MI,NIEHS,27396330.803733557,69796065.7022405,265.7444087962154,10099962
MI,NIGMS,87020925.30036657,221698236.2801088,844.1029754135557,10099962
MI,NIH_tot,1005095643.1995202,2560624707.460064,9749.427739035344,10099962
MI,NIMH,40255331.345718145,102556206.216064,390.47671405346597,10099962
MI,NIMHD,12124566.204013104,30889064.13960868,117.60829217892709,10099962
MI,NINDS,72014895.63730179,183468232.42315784,698.5444876818271,10099962
MI,NINR,5304500.325871918,13513972.214544047,51.45365316095759,10099962
MI,NLM,1656211.0486449613,4219434.200737816,16.065247171856118,10099962
MI,OD,50460443.41588208,128555186.79673432,489.46630113405627,10099962
MN,FIC,329006.5296080672,813122.6203472209,2.9939594194334127,5797405
MN,NCATS,20576005.238849256,50852532.67168292,187.24164767352823,5797405
MN,NCCIH,4389047.689432392,10847304.344724087,39.94033397383476,5797405
MN,NCI,115690357.80051303,285922735.31994385,1052.7822559846688,5797405
MN,NEI,6091853.503097824,15055700.837035423,55.43586687819021,5797405
MN,NHGRI,3936932.423042851,9729924.849114727,35.82608504968994,5797405
MN,NHLBI,69102023.8269309,170782077.64564794,628.8284168250709,5797405
MN,NIA,112139867.8951623,277147883.1648992,1020.472797845977,5797405
MN,NIAAA,8230927.274884023,20342311.022258185,74.90143820144455,5797405
MN,NIAID,66402769.84356148,164111011.04233566,604.2652055764094,5797405
MN,NIAMS,16244491.235795597,40147419.856963515,147.82487024574004,5797405
MN,NIBIB,10460544.596311737,25852694.907132927,95.19095582643678,5797405
MN,NICHD,24644324.02764046,60907172.127898216,224.26334865152836,5797405
MN,NIDA,25553094.90495056,63153152.3457799,232.5331636350502,5797405
MN,NIDCD,6081412.973167436,15029897.607339872,55.34085805582364,5797405
MN,NIDCR,4850492.986874985,11987742.529493243,44.139486180562386,5797405
MN,NIDDK,56874498.7274734,140562381.8205336,517.557938420008,5797405
MN,NIEHS,5903713.304894943,14590722.068566557,53.723791074543946,5797405
MN,NIGMS,36580546.91359351,90406929.59969214,332.88297691370076,5797405
MN,NIH_tot,738818696.7173709,1825952194.1768067,6723.2501401280715,5797405
MN,NIMH,28819627.297789797,71226218.19611,262.2586084098872,5797405
MN,NIMHD,6887911.393477749,17023116.73770128,62.67999368064751,5797405
MN,NINDS,55234207.22161042,136508486.20645732,502.6312857166549,5797405
MN,NINR,2097858.1361695523,5184747.873639456,19.09050903914293,5797405
MN,NLM,604829.8858600424,1494805.778598654,5.503951961326386,5797405
MN,OD,51092351.08667825,126272103.00291045,464.9403948887721,5797405
MO,FIC,1191315.0917206798,2801028.795180466,10.245309788797844,6243544
MO,NCATS,15671407.23803685,36846727.821889155,134.7741022471169,6243544
MO,NCCIH,2569642.397061032,6041762.08083503,22.098924614724876,6243544
MO,NCI,92695396.10994712,217946096.28390235,797.1804065455452,6243544
MO,NEI,13760291.53104753,32353298.532357533,118.33850716700877,6243544
MO,NHGRI,11629187.258754954,27342630.51202559,100.0110104252926,6243544
MO,NHLBI,77820655.29317933,182972496.40409702,669.2576355213421,6243544
MO,NIA,130482795.1856426,306792106.58091223,1122.1520385965262,6243544
MO,NIAAA,6347524.806159369,14924346.953831227,54.58871333297057,6243544
MO,NIAID,113127781.47893769,265986870.86193955,972.8989207188641,6243544
MO,NIAMS,17582115.05207088,41339198.07050787,151.20618944780955,6243544
MO,NIBIB,9924049.920909647,23333499.07716428,85.34682931982292,6243544
MO,NICHD,29841634.354759265,70163869.91471566,256.63805545092964,6243544
MO,NIDA,18913189.498237774,44468830.0865493,162.65342968484484,6243544
MO,NIDCD,8330414.480325414,19586531.722247943,71.64156453079853,6243544
MO,NIDCR,5116225.378882816,12029306.69516264,43.999538258392235,6243544
MO,NIDDK,61093130.06211115,143642616.1986379,525.4009185341558,6243544
MO,NIEHS,3108849.7589698895,7309550.39122951,26.736107927141042,6243544
MO,NIGMS,52052446.93610746,122386095.6189625,447.65104365052423,6243544
MO,NIH_tot,826352963.9228158,1942927159.251695,7106.635489736216,6243544
MO,NIMH,49911456.60372296,117352183.42151843,429.23852679201735,6243544
MO,NIMHD,3111416.8095040945,7315586.059303358,26.7581845617352,6243544
MO,NINDS,57172130.94881123,134423534.27937245,491.68032615977666,6243544
MO,NINR,2347274.9089570823,5518930.0092699155,20.18656421703091,6243544
MO,NLM,817617.5608607446,1922388.4154009568,7.031511023402406,6243544
MO,OD,41735015.25809839,98127674.46468204,358.92113121964604,6243544
MS,FIC,13920.853594695056,44826.59615068182,0.12389559699278606,2950172
MS,NCATS,96590.57429198896,311031.69330072025,0.859656111198702,2950172
MS,NCCIH,384614.4564152955,1238498.5442281084,3.4230686620961293,2950172
MS,NCI,6059019.165759077,19510671.767730273,53.92527057525584,2950172
MS,NEI,585726.3404654666,1886099.7237172218,5.212964430142652,2950172
MS,NHGRI,154907.82411219014,498819.3019071913,1.3786796345984924,2950172
MS,NHLBI,8086521.583597975,26039440.385312043,71.97004209402198,2950172
MS,NIA,3188488.8654868226,10267265.70550175,28.37755090283271,2950172
MS,NIAAA,827045.2218458216,2663171.6155797853,7.360702474427812,2950172
MS,NIAID,5215161.822467056,16793363.37286619,46.414940219956826,2950172
MS,NIAMS,534642.955933436,1721605.913560355,4.758322307807583,2950172
MS,NIBIB,381418.76867778046,1228208.097406093,3.394627041232246,2950172
MS,NICHD,1655097.5874934103,5329586.338930255,14.730368528691345,2950172
MS,NIDA,3825410.890333686,12318220.85656844,34.04615692396982,2950172
MS,NIDCD,1084890.0901325718,3493458.9037544513,9.655521802179893,2950172
MS,NIDCR,1046276.1455193156,3369117.9867849015,9.311857695121912,2950172
MS,NIDDK,2871651.7085789377,9247017.113586947,25.55770020635256,2950172
MS,NIEHS,585086.9091833301,1884040.688496755,5.207273491731638,2950172
MS,NIGMS,23587796.521634508,75955157.6034608,209.93138904254718,2950172
MS,NIH_tot,72920616.80782436,234811968.85431144,648.993489589637,2950172
MS,NIMH,1115649.095216925,3592506.0986361294,9.929276947430631,2950172
MS,NIMHD,2953820.4242182095,9511608.922352577,26.289001775542076,2950172
MS,NINDS,1312509.0310812884,4226415.562823281,11.68133037662347,2950172
MS,NINR,54951.89101702554,176950.80330959015,0.48907183005152727,2950172
MS,NLM,6493.550064694837,20909.906447492216,0.05779259557578407,2950172
MS,OD,7292924.530702857,23483975.351899315,64.90702832325543,2950172
MT,FIC,2589.1375491761037,6835.734921085224,0.023820065452420155,1137557
MT,NCATS,307778.08185795066,812583.0868933569,2.8315583530931465,1137557
MT,NCCIH,130573.3486741838,344734.4076328353,1.2012748078024904,1137557
MT,NCI,1930464.1154677481,5096732.296900932,17.760269862303282,1137557
MT,NEI,177507.48344246272,468647.98809461325,1.6330688476706567,1137557
MT,NHGRI,104094.54626843221,274826.1579413082,0.9576698256695767,1137557
MT,NHLBI,854434.4797987958,2255842.9208206786,7.860797214148926,1137557
MT,NIA,796611.5733528201,2103181.2513171877,7.328826474845945,1137557
MT,NIAAA,223671.6012361555,590528.6012755758,2.057778731372632,1137557
MT,NIAID,5668920.273851004,14966851.140505238,52.15406651942926,1137557
MT,NIAMS,648510.339448693,1712170.4389420755,5.966295122927979,1137557
MT,NIBIB,1076543.9072657975,2842247.1348886294,9.904203946845344,1137557
MT,NICHD,766272.5060356924,2023081.288300994,7.049707055528369,1137557
MT,NIDA,1379311.9659638614,3641602.963817113,12.689670086867528,1137557
MT,NIDCD,571195.9529381169,1508048.1620314503,5.2550027670306765,1137557
MT,NIDCR,67167.15068801907,177331.96046459113,0.6179377863297756,1137557
MT,NIDDK,970670.4746709871,2562724.4341214127,8.930168366973083,1137557
MT,NIEHS,854811.9584241796,2256839.5244280533,7.864270017502451,1137557
MT,NIGMS,19077825.947844837,50368494.74898201,175.51599872017246,1137557
MT,NIH_tot,40320254.634633206,106451884.99958831,370.9463426386258,1137557
MT,NIMH,465026.8040626024,1227744.7232507672,4.278246597375942,1137557
MT,NIMHD,803567.0844990809,2121544.906987632,7.392817177391538,1137557
MT,NINDS,1403607.3943728728,3705746.7589009465,12.913188028230437,1137557
MT,NINR,366364.9280602278,967261.6788548363,3.3705573381540956,1137557
MT,NLM,7233.249264205738,19096.92847488117,0.066545893230692793,1137557
MT,OD,1665500.3295953206,4397185.76084013,15.322603032276941,1137557
NC,FIC,3974108.0379021643,9941997.221366378,38.548847967650964,11052061
NC,NCATS,72520409.7185534,181423782.4029583,703.4479742699685,11052061
NC,NCCIH,7220550.609160578,18063599.02860222,70.03934090885764,11052061
NC,NCI,163322623.04484656,408583020.1423695,1584.2294435350111,11052061
NC,NEI,25137607.09608003,62886569.14142507,243.83478883197617,11052061
NC,NHGRI,28231259.560437404,70625937.04767606,273.8432177362427,11052061
NC,NHLBI,333289578.7238609,833788118.9893739,3232.9089136214498,11052061
NC,NIA,152521979.65772748,381563129.00715286,1479.4632026799557,11052061
NC,NIAAA,31100479.33503324,77803843.32361606,301.6746495498223,11052061
NC,NIAID,384670246.84709895,962326763.3446075,3731.3013944168597,11052061
NC,NIAMS,22139501.85026842,55386231.018016264,214.75316794760374,11052061
NC,NIBIB,14410306.14616036,36050158.248790964,139.77996961775554,11052061
NC,NICHD,84383364.41029197,211101250.01521727,818.5186347798318,11052061
NC,NIDA,63449957.90384772,158732298.96106744,615.4645916673225,11052061
NC,NIDCD,9662095.803134624,24171594.91165927,93.72232929040584,11052061
NC,NIDCR,14237286.24118924,35617315.60886818,138.1016765395356,11052061
NC,NIDDK,81221823.31130147,203192045.6046619,787.8516861196239,11052061
NC,NIEHS,40975355.458858386,102507749.21849239,397.4609479509265,11052061
NC,NIGMS,115032526.93940756,287776037.36260027,1115.8155113122532,11052061
NC,NIH_tot,2067630260.2909966,5172575608.557775,20056.01352482265,11052061
NC,NIMH,62976389.05396656,157547575.20802897,610.8709738234754,11052061
NC,NIMHD,20451856.268969737,51164260.32172392,198.38300580900645,11052061
NC,NINDS,85821693.92520492,214699508.51858276,832.4704310744877,11052061
NC,NINR,8898414.377073258,22261098.633375138,86.3146194576106,11052061
NC,NLM,1538781.0354187968,3849557.342809607,14.926176043562327,11052061
NC,OD,240442064.93520215,601512167.934732,2332.2880298714595,11052061
ND,FIC,31.52301735207037,116.4390880181738,2.3327032840532073e-4,793387
ND,NCATS,26417.068977800252,97578.83852086985,0.19548631043572193,793387
ND,NCCIH,168.95437397173774,624.0802713214429,0.0012502623673908593,793387
ND,NCI,140441.9238363218,518761.5559887105,1.0392702363887818,793387
ND,NEI,85787.71844001017,316880.95040998975,0.6348291164560752,793387
ND,NHGRI,945.9884233957013,3494.273028045365,0.00700031433312819,793387
ND,NHLBI,586814.5121184377,2167563.6524183434,4.342427389676437,793387
ND,NIA,2551815.382341079,9425844.37879097,18.883433829323973,793387
ND,NIAAA,228186.64485595288,842871.2431999793,1.6885811719340507,793387
ND,NIAID,1220121.670493258,4506860.9072765345,9.028900361650107,793387
ND,NIAMS,2424.5237142505484,8955.656973212548,0.017941475485454057,793387
ND,NIBIB,1457.8423380490617,5384.94873193242,0.010788033301563058,793387
ND,NICHD,121728.5960338997,449638.64180942846,0.9007916106508576,793387
ND,NIDA,157265.7372605914,580905.0199290747,1.1637664557283764,793387
ND,NIDCD,8106.538810651833,29943.77015226418,0.05998838719882355,793387
ND,NIDCR,757.6573237573795,2798.619396845439,0.005606664195804607,793387
ND,NIDDK,746607.1043005978,2757802.3182778056,5.524892571824422,793387
ND,NIEHS,1929.259631102446,7126.26045555545,0.014276521270158106,793387
ND,NIGMS,15929138.080813993,58838730.13582965,117.87562179802353,793387
ND,NIH_tot,23790173.63349287,87875665.28735164,176.04728488784724,793387
ND,NIMH,917582.6368523857,3389348.3045456535,6.790111512707655,793387
ND,NIMHD,7438.943902575922,27477.821496596236,0.05504818487906184,793387
ND,NINDS,496184.3591566901,1832795.8146840422,3.6717642577595053,793387
ND,NINR,3325.244431536484,12282.721058115627,0.024606808793369985,793387
ND,NLM,57.77547527792487,213.40988954333972,4.27538517056644e-4,793387
ND,OD,555437.946569935,2051665.5251291373,4.11024080461752,793387
NE,FIC,71610.28169691717,185302.40388002837,0.6588145916116377,2005591
NE,NCATS,78906.42517724143,204182.27551186818,0.7259391116306207,2005591
NE,NCCIH,35748.54891695901,92504.76178228005,0.32888665003602296,2005591
NE,NCI,20241041.718704987,52376748.12377457,186.21758381208588,2005591
NE,NEI,1899409.066813816,4915007.422003674,17.474563414687122,2005591
NE,NHGRI,390495.9654886077,1010467.2038122523,3.592562882495189,2005591
NE,NHLBI,11112301.889156325,28754757.05313266,102.23317738023819,2005591
NE,NIA,5518147.176189518,14279038.044277495,50.76695402094357,2005591
NE,NIAAA,5248453.942148072,13581166.12709146,48.28577626776224,2005591
NE,NIAID,14545016.560820479,37637423.974983305,133.8141523595484,2005591
NE,NIAMS,1347393.0708723548,3486582.7795604053,12.396016252025676,2005591
NE,NIBIB,780431.5245376707,2019484.2714438236,7.17997002574657,2005591
NE,NICHD,3641978.4742547683,9424168.571421497,33.50620196314387,2005591
NE,NIDA,9409389.444006206,24348214.27455402,86.56638288485706,2005591
NE,NIDCD,7173536.617151572,18562607.882281505,65.99653687779447,2005591
NE,NIDCR,742119.6462275337,1920346.5082651442,6.827500745293314,2005591
NE,NIDDK,3967498.811483089,10266501.537734104,36.500989065644454,2005591
NE,NIEHS,907077.0040171442,2347198.5497846045,8.345108436957723,2005591
NE,NIGMS,44543647.78166881,115263406.53794496,409.8015595913532,2005591
NE,NIH_tot,152411634.85966706,394388091.34020334,1402.1870407089375,2005591
NE,NIMH,6962703.478200208,18017045.338195853,64.05687199944191,2005591
NE,NIMHD,1119405.2205858428,2896629.832687001,10.298528029389752,2005591
NE,NINDS,8543829.144260833,22108446.45846345,78.60322812719966,2005591
NE,NINR,336090.04713767587,869683.6847863499,3.0920284336666173,2005591
NE,NLM,5103.661974412745,13206.495073604598,0.046953690164597266,2005591
NE,OD,3790299.35817607,9807971.227757229,34.8707540952198,2005591
NH,FIC,239334.18926460965,577840.0039151075,1.6753393248522677,1408518
NH,NCATS,2147150.3881378714,5184003.975780385,15.030052716965098,1408518
NH,NCCIH,514593.5729047941,1242416.5268474866,3.602155010333559,1408518
NH,NCI,22343013.48251265,53944181.72297253,156.40109437758855,1408518
NH,NEI,2379493.433402309,5744964.808822149,16.656454033816164,1408518
NH,NHGRI,1607876.7008262763,3882000.6533761476,11.255136905783933,1408518
NH,NHLBI,9505972.972224738,22950885.021338183,66.54181080557319,1408518
NH,NIA,12060714.710693642,29118963.14128796,84.42500297485549,1408518
NH,NIAAA,866032.5337850502,2090918.3274257844,6.062227736495351,1408518
NH,NIAID,17829148.875728797,43046066.622615926,124.80404213010158,1408518
NH,NIAMS,2755843.6570954355,6653611.48149561,19.29090559966805,1408518
NH,NIBIB,4059006.2039522193,9799921.055950938,28.41304342766554,1408518
NH,NICHD,5095537.9422952505,12302486.634160357,35.668765596066756,1408518
NH,NIDA,8187603.558818511,19767860.52598723,57.31322491172958,1408518
NH,NIDCD,2051586.0601604604,4953276.841381886,14.361102421123226,1408518
NH,NIDCR,1155406.9221827423,2789573.6187505983,8.087848455279195,1408518
NH,NIDDK,6724223.148528711,16234726.60722125,47.069562039700976,1408518
NH,NIEHS,2133953.772111246,5152142.532666378,14.93767640477872,1408518
NH,NIGMS,25396914.386834893,61317412.08313177,177.77840070784424,1408518
NH,NIH_tot,158816913.7931935,383441941.03660524,1111.7183965523548,1408518
NH,NIMH,10490237.639699096,25327258.831759695,73.43166347789366,1408518
NH,NIMHD,886526.4347782332,2140398.077337502,6.205685043447631,1408518
NH,NINDS,8448564.247943908,20397914.78647231,59.13994973560736,1408518
NH,NINR,311106.37072526844,751124.2210328304,2.177744595076879,1408518
NH,NLM,725006.0173151816,1750428.8926338914,5.075042121206271,1408518
NH,OD,10902066.57127162,26321564.042241424,76.31446599890133,1408518
NJ,FIC,1020262.5872185588,3317936.0243989876,8.978310767523318,9506354
NJ,NCATS,14428586.258354954,46922357.7611092,126.97155907352361,9506354
NJ,NCCIH,1556799.9917155704,5062777.7985851215,13.699839927097019,9506354
NJ,NCI,119944049.13379726,390062996.05501103,1055.5076323774158,9506354
NJ,NEI,10423486.016257059,33897606.54405899,91.72667694306212,9506354
NJ,NHGRI,8735264.130610999,28407439.32462343,76.87032434937679,9506354
NJ,NHLBI,64124883.27216426,208536765.86252823,564.2989727950456,9506354
NJ,NIA,68698517.31639768,223410412.45889103,604.5469523842995,9506354
NJ,NIAAA,8048008.027966536,26172454.12618684,70.82247064610554,9506354
NJ,NIAID,122477471.0029429,398301788.4893728,1077.8017448258977,9506354
NJ,NIAMS,11789410.560478963,38339649.51285972,103.74681293221492,9506354
NJ,NIBIB,5241607.932610385,17045925.23851701,46.1261498069714,9506354
NJ,NICHD,27698528.429291956,90076757.15026508,243.74705017776918,9506354
NJ,NIDA,35570662.469381325,115677261.81222312,313.0218297305557,9506354
NJ,NIDCD,7048806.091456493,22923008.206745602,62.02949360481715,9506354
NJ,NIDCR,8184683.068235154,26616926.99564655,72.02521100046935,9506354
NJ,NIDDK,35987172.60797342,117031769.96598144,316.68711895016605,9506354
NJ,NIEHS,16495168.41837092,53642968.20198622,145.1574820816641,9506354
NJ,NIGMS,77947613.7260981,253488855.55317894,685.9390007896633,9506354
NJ,NIH_tot,820226551.6091694,2667410584.1436996,7217.99365416069,9506354
NJ,NIMH,62450626.09284737,203092012.44418672,549.5655096170569,9506354
NJ,NIMHD,7522478.363837655,24463409.97780037,66.19780960177135,9506354
NJ,NINDS,51254976.53708733,166683298.21418494,451.0437935263686,9506354
NJ,NINR,3865048.3844844718,12569296.798275132,34.01242578346335,9506354
NJ,NLM,1702917.638039255,5537958.412489071,14.985675214745454,9506354
NJ,OD,48009523.55155092,156128951.21459457,422.48380725364814,9506354
NM,FIC,272781.16370332526,634985.3254327031,2.1276930768859366,2126774
NM,NCATS,4640239.151143596,10801639.407474115,36.193865378920044,2126774
NM,NCCIH,7764.121772278953,18073.474441335075,0.06056014982377586,2126774
NM,NCI,14835047.117799219,34533312.68925292,115.7133675188339,2126774
NM,NEI,1343759.2897711545,3128029.143707891,10.481322460215008,2126774
NM,NHGRI,505361.06359631976,1176389.3630783502,3.9418162960512957,2126774
NM,NHLBI,2758096.4639397487,6420350.866434179,21.513152418730037,2126774
NM,NIA,7121747.790206412,16578143.728179734,55.54963276360999,2126774
NM,NIAAA,8713472.412449004,20283391.42025723,67.96508481710222,2126774
NM,NIAID,7927302.278435262,18453329.213560577,61.83295777179504,2126774
NM,NIAMS,34026.111422109454,79206.64734048936,0.2654036690924537,2126774
NM,NIBIB,1080145.3141306697,2514383.377856055,8.425133450219226,2126774
NM,NICHD,1039122.2351969874,2418889.052759303,8.105153434536499,2126774
NM,NIDA,5767847.390160974,13426507.909728104,44.9892096432556,2126774
NM,NIDCD,774795.9196464748,1803585.088139463,6.0434081732425025,2126774
NM,NIDCR,731303.8473199004,1702343.3919567002,5.704170009095222,2126774
NM,NIDDK,2300224.94176486,5354508.586243617,17.94175454576591,2126774
NM,NIEHS,6769748.275392577,15758752.376402574,52.80403654806209,2126774
NM,NIGMS,24578926.264283266,57215305.04828646,191.71562486140948,2126774
NM,NIH_tot,121788801.31240195,283502352.52871907,949.9526502367352,2126774
NM,NIMH,3753980.1564773293,8738588.394326175,29.281045220523172,2126774
NM,NIMHD,4023563.045706577,9366128.713915458,31.383791756511297,2126774
NM,NINDS,8549371.47877137,19901394.058854245,66.68509753441666,2126774
NM,NINR,772599.4095425727,1798472.008980304,6.026275394432066,2126774
