CBSA_FIPS,CBSA_NAME,funding_ics,raw_funding,econ_impact,jobs,pop_2024
15020,"Brookhaven, MS",NIDDK,21732.557774147655,69981.095917446,0.19341976418991416,34956
15020,"Brookhaven, MS",NIEHS,1080.6536631656631,3479.817168391338,0.009617817602174403,34956
15020,"Brookhaven, MS",NIGMS,119937.0773526518,386209.86086867773,1.0674399884386012,34956
15020,"Brookhaven, MS",NIH_tot,366113.13266842155,1178922.3578820224,3.258406880748952,34956
15020,"Brookhaven, MS",NIMH,5800.340559039138,18677.699755103495,0.051623030975448334,34956
15020,"Brookhaven, MS",NIMHD,19566.758400121795,63006.99671997625,0.174144149761084,34956
15020,"Brookhaven, MS",NINDS,3843.4101300438533,12376.18028010655,0.0342063501573903,34956
15020,"Brookhaven, MS",NINR,1254.7830275591486,4040.5318287779864,0.011167568945276424,34956
15020,"Brookhaven, MS",NLM,23.371113463802416,75.25741562520778,2.0800290982784153e-4,34956
15020,"Brookhaven, MS",OD,41233.886230312775,132777.40141407476,0.36698158744978376,34956
15060,"Brookings, OR",FIC,89.63910514507342,217.52763600660012,7.888241252766461e-4,22774
15060,"Brookings, OR",NCATS,4075.6962572411694,9890.511183526089,0.035866127063722296,22774
15060,"Brookings, OR",NCCIH,1519.2208561265643,3686.7003621945187,0.013369143533913766,22774
15060,"Brookings, OR",NCI,12239.55602035549,29701.787881185788,0.10770809297912833,22774
15060,"Brookings, OR",NEI,4707.640036226858,11424.05210976981,0.04142723231879635,22774
15060,"Brookings, OR",NHGRI,2894.7108463807267,7024.608359451829,0.025473455448150398,22774
15060,"Brookings, OR",NHLBI,6965.539949713939,16903.30839780902,0.06129675155748267,22774
15060,"Brookings, OR",NIA,9927.028837592501,24089.96734311471,0.08735785377081401,22774
15060,"Brookings, OR",NIAAA,1891.9233833117,4591.139329328987,0.01664892577314296,22774
15060,"Brookings, OR",NIAID,12553.240934005424,30463.00852932559,0.11046852021924773,22774
15060,"Brookings, OR",NIAMS,2440.9194151797587,5923.390569409849,0.02148009085358188,22774
15060,"Brookings, OR",NIBIB,638.1923101480404,1548.7042660613174,0.005616092329302756,22774
15060,"Brookings, OR",NICHD,7605.799862117141,18457.030123940243,0.06693103878663084,22774
15060,"Brookings, OR",NIDA,9617.379560625028,23338.539993400816,0.08463294013350024,22774
15060,"Brookings, OR",NIDCD,2702.855803325739,6559.032828502994,0.023785131069266507,22774
15060,"Brookings, OR",NIDCR,2941.483918840143,7138.112793307964,0.02588505848579326,22774
15060,"Brookings, OR",NIDDK,3820.991384715722,9272.417677236015,0.033624724185498354,22774
15060,"Brookings, OR",NIEHS,12576.833578792728,30520.260910855057,0.11067613549337602,22774
15060,"Brookings, OR",NIGMS,21090.777062639674,51181.0874121648,0.18559883815122913,22774
15060,"Brookings, OR",NIH_tot,154866.04215874505,375814.14934887673,1.3628211709969569,22774
15060,"Brookings, OR",NIMH,8470.693618109675,20555.87184969642,0.07454210383936515,22774
15060,"Brookings, OR",NIMHD,3136.0783842315527,7610.3360932623145,0.027597489781237664,22774
15060,"Brookings, OR",NINDS,7546.570623831583,18313.29825417339,0.06640982148971794,22774
15060,"Brookings, OR",NINR,399.80134699513076,970.1998000019638,0.0035182518535571508,22774
15060,"Brookings, OR",NLM,219.42816893931834,532.4873645868847,0.0019309678866660015,22774
15060,"Brookings, OR",OD,14794.040894154386,35900.768280563774,0.1301875598685586,22774
15100,"Brookings, SD",FIC,59.75201707103022,186.5175810654728,4.959417416895508e-4,36359
15100,"Brookings, SD",NCATS,2489.9137176932745,7772.334834049492,0.02066628385685418,36359
15100,"Brookings, SD",NCCIH,742.0576968269925,2316.3537133592577,0.006159078883664038,36359
15100,"Brookings, SD",NCI,33947.553492212166,105968.23121353728,0.28176469398536097,36359
15100,"Brookings, SD",NEI,944.6528867007519,2948.7602261943607,0.007840618959616241,36359
15100,"Brookings, SD",NHGRI,44374.6993733641,138516.8567244942,0.368310004798922,36359
15100,"Brookings, SD",NHLBI,36876.419101660365,115110.76657080787,0.30607427854378105,36359
15100,"Brookings, SD",NIA,40338.295707393496,125917.11055884289,0.334807854371366,36359
15100,"Brookings, SD",NIAAA,12339.672554683017,38518.63064812511,0.10241928220386903,36359
15100,"Brookings, SD",NIAID,295211.3450949865,921510.4140291419,2.450254164288388,36359
15100,"Brookings, SD",NIAMS,1932.5370675463605,6032.468137931174,0.016040057660634793,36359
15100,"Brookings, SD",NIBIB,1341.199316374583,4186.590921599827,0.01113195432590904,36359
15100,"Brookings, SD",NICHD,27074.07619789068,84512.48090938792,0.22471483244249266,36359
15100,"Brookings, SD",NIDA,10990.004182197921,34305.60333262476,0.09121703471224275,36359
15100,"Brookings, SD",NIDCD,848.2297421101457,2647.7727019341005,0.0070403068595142095,36359
15100,"Brookings, SD",NIDCR,3352.7172962392533,10465.600171246835,0.027827553558785804,36359
15100,"Brookings, SD",NIDDK,29991.46039011967,93619.1767038805,0.24892912123799327,36359
15100,"Brookings, SD",NIEHS,1420.2285507478514,4433.282871952494,0.011787896971207166,36359
15100,"Brookings, SD",NIGMS,1281266.6473694893,3999509.4305040655,10.634513173166761,36359
15100,"Brookings, SD",NIH_tot,2064603.9010593842,6444718.4272652315,17.13621237879289,36359
15100,"Brookings, SD",NIMH,29500.104243569855,92085.3948436434,0.2448508652216298,36359
15100,"Brookings, SD",NIMHD,1458.0008625783398,4551.190192562248,0.01210140715940022,36359
15100,"Brookings, SD",NINDS,12103.116722570514,37780.2150471906,0.10045586879733527,36359
15100,"Brookings, SD",NINR,43365.70062472529,135367.23910287512,0.3599353151852199,36359
15100,"Brookings, SD",NLM,49.40756420947676,154.22708411222087,4.1008278293865714e-4,36359
15100,"Brookings, SD",OD,152586.1092864233,476301.7786406061,1.2664647070773134,36359
15180,"Brownsville-Harlingen, TX",FIC,1207.6159086879352,3933.801467618765,0.014249867722517635,431874
15180,"Brownsville-Harlingen, TX",NCATS,29554.613125094722,96273.97225390987,0.3487444348761177,431874
15180,"Brownsville-Harlingen, TX",NCCIH,2645.785368878259,8618.62972508018,0.031220267352763457,431874
15180,"Brownsville-Harlingen, TX",NCI,203785.20190583315,663829.05406334,2.4046653824888313,431874
15180,"Brownsville-Harlingen, TX",NEI,28822.58031954124,93889.37984823338,0.3401064477705867,431874
15180,"Brownsville-Harlingen, TX",NHGRI,54073.869987922786,176145.3021511045,0.6380716658574889,431874
15180,"Brownsville-Harlingen, TX",NHLBI,104936.66666487158,341830.5525486136,1.2382526666454847,431874
15180,"Brownsville-Harlingen, TX",NIA,216027.8041990874,703709.2564705788,2.5491280895492316,431874
15180,"Brownsville-Harlingen, TX",NIAAA,33142.96107705185,107962.99385273304,0.39108694070921185,431874
15180,"Brownsville-Harlingen, TX",NIAID,207606.63467714048,676277.3480416035,2.4497582891902576,431874
15180,"Brownsville-Harlingen, TX",NIAMS,12995.099973774068,42331.45901847767,0.15334217969053401,431874
15180,"Brownsville-Harlingen, TX",NIBIB,13676.535248268834,44551.23027489246,0.16138311592957225,431874
15180,"Brownsville-Harlingen, TX",NICHD,59350.94982413551,193335.35757774214,0.700341207924799,431874
15180,"Brownsville-Harlingen, TX",NIDA,59083.04631616883,192462.66353219535,0.6971799465307923,431874
15180,"Brownsville-Harlingen, TX",NIDCD,21688.94862059053,70651.61803597513,0.25592959372296825,431874
15180,"Brownsville-Harlingen, TX",NIDCR,31838.315989168244,103713.12042483638,0.3756921286721853,431874
15180,"Brownsville-Harlingen, TX",NIDDK,91601.91573168844,298392.68259849027,1.0809026056339237,431874
15180,"Brownsville-Harlingen, TX",NIEHS,17946.05344683353,58459.15980340202,0.21176343067263567,431874
15180,"Brownsville-Harlingen, TX",NIGMS,285721.27672294236,930735.3187519723,3.37151106533072,431874
15180,"Brownsville-Harlingen, TX",NIH_tot,1799907.7546256315,5863188.548433075,21.238911504582447,431874
15180,"Brownsville-Harlingen, TX",NIMH,66872.91173570111,217838.10269248512,0.7891003584812731,431874
15180,"Brownsville-Harlingen, TX",NIMHD,58294.6701804506,189894.53307166378,0.6878771081293171,431874
15180,"Brownsville-Harlingen, TX",NINDS,95135.89324521809,309904.5928252767,1.1226035402935735,431874
15180,"Brownsville-Harlingen, TX",NINR,4123.216362512193,13431.352188613493,0.04865395307764388,431874
15180,"Brownsville-Harlingen, TX",NLM,312.55043752399155,1018.1311466595527,0.0036880951627831005,431874
15180,"Brownsville-Harlingen, TX",OD,99462.63755654533,323998.9360675771,1.173659123167235,431874
15220,"Brownwood, TX",FIC,533.2847159512302,1737.1717142637574,0.006292759648224516,38631
15220,"Brownwood, TX",NCATS,3893.4685962549943,12682.95023929945,0.04594292943580894,38631
15220,"Brownwood, TX",NCCIH,2478.7128394655215,8074.391978066164,0.029248811505693154,38631
15220,"Brownwood, TX",NCI,37824.48610581641,123213.03312130897,0.44632893604863366,38631
15220,"Brownwood, TX",NEI,4442.207416825726,14470.46360523868,0.052418047518543565,38631
15220,"Brownwood, TX",NHGRI,1856.961071670584,6049.039381226263,0.021912140645712893,38631
15220,"Brownwood, TX",NHLBI,22287.99912490968,72603.0214053037,0.26299838967393424,38631
15220,"Brownwood, TX",NIA,37014.868079377375,120575.7073311272,0.436775443336653,38631
15220,"Brownwood, TX",NIAAA,6849.42841361603,22311.971341208286,0.08082325528066917,38631
15220,"Brownwood, TX",NIAID,78102.50953168726,254418.44911953292,0.9216096124739097,38631
15220,"Brownwood, TX",NIAMS,4424.316625228941,14412.184460575243,0.05220693617770151,38631
15220,"Brownwood, TX",NIBIB,4995.128375789017,16271.600261520542,0.0589425148343104,38631
15220,"Brownwood, TX",NICHD,8010.729799265852,26094.903532106982,0.09452661163133706,38631
15220,"Brownwood, TX",NIDA,24098.648510519808,78501.20075124735,0.28436405242413376,38631
15220,"Brownwood, TX",NIDCD,4126.241368531948,13441.206127299178,0.04868964814867699,38631
15220,"Brownwood, TX",NIDCR,8347.147384173042,27190.781766005482,0.0984963391332419,38631
15220,"Brownwood, TX",NIDDK,14615.736873903372,47610.673850230305,0.1724656951120598,38631
15220,"Brownwood, TX",NIEHS,12813.818265570748,41740.93495809372,0.15120305553373484,38631
15220,"Brownwood, TX",NIGMS,56607.66973839965,184399.13940628566,0.6679705029131159,38631
15220,"Brownwood, TX",NIH_tot,448997.54589559505,1462606.7711548703,5.298171041568021,38631
15220,"Brownwood, TX",NIMH,12621.115262776939,41113.206100142146,0.14892916010076787,38631
15220,"Brownwood, TX",NIMHD,2574.1334713874644,8385.224105396683,0.03037477496237208,38631
15220,"Brownwood, TX",NINDS,28497.367854053064,92830.00222259802,0.33626894067782614,38631
15220,"Brownwood, TX",NINR,479.83165924388265,1563.0487075930905,0.005662013579077816,38631
15220,"Brownwood, TX",NLM,648.5875609194776,2112.7700295008594,0.007653333218849836,38631
15220,"Brownwood, TX",OD,70853.14725025703,230803.69563969967,0.836067137553033,38631
15260,"Brunswick-St. Simons, GA",FIC,1138.1143488057023,3342.7598969106866,0.013429749315907288,117135
15260,"Brunswick-St. Simons, GA",NCATS,16953.505968989368,49794.20558632154,0.20005137043407453,117135
15260,"Brunswick-St. Simons, GA",NCCIH,1841.6864620605684,5409.224173756896,0.02173190025231471,117135
15260,"Brunswick-St. Simons, GA",NCI,123999.29289301306,364198.78544103063,1.4631916561375542,117135
15260,"Brunswick-St. Simons, GA",NEI,39026.96924307767,114626.25686129407,0.4605182370683165,117135
15260,"Brunswick-St. Simons, GA",NHGRI,5427.760968551647,15941.896976108703,0.06404757942890944,117135
15260,"Brunswick-St. Simons, GA",NHLBI,162570.87967613904,477487.5367814775,1.9183363801784408,117135
15260,"Brunswick-St. Simons, GA",NIA,127112.68932127298,373343.15369760647,1.4999297339910214,117135
15260,"Brunswick-St. Simons, GA",NIAAA,16473.29399427722,48383.77320510385,0.1943848691324712,117135
15260,"Brunswick-St. Simons, GA",NIAID,138539.23647271888,406904.1079357233,1.634762990378083,117135
15260,"Brunswick-St. Simons, GA",NIAMS,14612.588079255307,42918.68692514727,0.17242853933521265,117135
15260,"Brunswick-St. Simons, GA",NIBIB,26857.029776271105,78881.88228227128,0.31691295135999903,117135
15260,"Brunswick-St. Simons, GA",NICHD,23159.829441677277,68022.82139590781,0.27328598741179194,117135
15260,"Brunswick-St. Simons, GA",NIDA,33501.43055718967,98397.17658706912,0.39531688057483816,117135
15260,"Brunswick-St. Simons, GA",NIDCD,13255.216055882061,38931.944494844065,0.15641154945940833,117135
15260,"Brunswick-St. Simons, GA",NIDCR,18657.908766297747,54800.213396524,0.22016332344231337,117135
15260,"Brunswick-St. Simons, GA",NIDDK,71472.946353964,209923.4571963624,0.8433807669767752,117135
15260,"Brunswick-St. Simons, GA",NIEHS,10866.77289984165,31916.839196821235,0.12822792021813148,117135
15260,"Brunswick-St. Simons, GA",NIGMS,80994.88119289202,237890.36751074874,0.9557395980761259,117135
15260,"Brunswick-St. Simons, GA",NIH_tot,1131534.4993891595,3323434.1966588516,13.352107092792084,117135
15260,"Brunswick-St. Simons, GA",NIMH,38328.60515065547,112575.08908185162,0.4522775407777345,117135
15260,"Brunswick-St. Simons, GA",NIMHD,23310.052353182804,68464.04166934062,0.27505861776755713,117135
15260,"Brunswick-St. Simons, GA",NINDS,86862.26465085844,255123.48133948556,1.0249747228801296,117135
15260,"Brunswick-St. Simons, GA",NINR,5645.080881301901,16580.188102043445,0.06661195439936243,117135
15260,"Brunswick-St. Simons, GA",NLM,2202.741529215261,6469.6803575556505,0.02599235004474008,117135
15260,"Brunswick-St. Simons, GA",OD,48723.722351768716,143106.6265675459,0.5749399237508709,117135
15340,"Bucyrus, OH",FIC,1100.30442699456,2869.571231893911,0.010893013827246143,41626
15340,"Bucyrus, OH",NCATS,18042.884482530222,47055.4702691474,0.1786245563770492,41626
15340,"Bucyrus, OH",NCCIH,1348.4001638787133,3516.599792219614,0.013349161622399262,41626
15340,"Bucyrus, OH",NCI,180047.79711475727,469560.9381283834,1.782473191436097,41626
15340,"Bucyrus, OH",NEI,21801.31709279788,56857.38493097883,0.215833039218699,41626
15340,"Bucyrus, OH",NHGRI,4513.436215994238,11770.9484799421,0.04468301853834296,41626
15340,"Bucyrus, OH",NHLBI,124507.66278582199,324713.4143197529,1.2326258615796377,41626
15340,"Bucyrus, OH",NIA,67706.1589361493,176576.2648396319,0.670290973467878,41626
15340,"Bucyrus, OH",NIAAA,8686.738883649283,22654.835687230632,0.0859987149481279,41626
15340,"Bucyrus, OH",NIAID,91918.7791765784,239722.27860283124,0.9099959138481263,41626
15340,"Bucyrus, OH",NIAMS,13532.77437385351,35293.1962084282,0.13397446630114976,41626
15340,"Bucyrus, OH",NIBIB,6559.775628634165,17107.759425292636,0.06494177872347823,41626
15340,"Bucyrus, OH",NICHD,35145.963211157126,91659.94653263071,0.34794503579045555,41626
15340,"Bucyrus, OH",NIDA,48733.50577536247,127095.97705091059,0.4824617071760885,41626
15340,"Bucyrus, OH",NIDCD,23088.966632855663,60215.54835035541,0.22858076966527108,41626
15340,"Bucyrus, OH",NIDCR,10871.745045316558,28353.286651531216,0.10763027594863393,41626
15340,"Bucyrus, OH",NIDDK,34666.7080457633,90410.05895460183,0.34320040965305665,41626
15340,"Bucyrus, OH",NIEHS,7765.998620784533,20253.564088624054,0.07688338634576689,41626
15340,"Bucyrus, OH",NIGMS,69695.28160437159,181763.85569667295,0.6899832878832787,41626
15340,"Bucyrus, OH",NIH_tot,892254.1973661196,2326980.5278272023,8.833316553924583,41626
15340,"Bucyrus, OH",NIMH,24346.024414058447,63493.92909414727,0.24102564169917862,41626
15340,"Bucyrus, OH",NIMHD,3307.8767020995356,8626.874154205201,0.032747979350785404,41626
15340,"Bucyrus, OH",NINDS,54951.523379986094,143312.438604533,0.5440200814618623,41626
15340,"Bucyrus, OH",NINR,6295.774930038137,16419.251053150278,0.06232817180737756,41626
15340,"Bucyrus, OH",NLM,1718.9386908529113,4482.956621499881,0.01701749303944382,41626
15340,"Bucyrus, OH",OD,31899.86103183364,83194.17905860703,0.31580862421515304,41626
15380,"Buffalo-Cheektowaga, NY",FIC,352441.4951194739,830803.8546467425,2.5023346153482646,1160172
15380,"Buffalo-Cheektowaga, NY",NCATS,3870323.583037869,9123442.6026596,27.47929743956887,1160172
15380,"Buffalo-Cheektowaga, NY",NCCIH,238384.93806233065,561940.4303252432,1.6925330602425475,1160172
15380,"Buffalo-Cheektowaga, NY",NCI,36583169.23585846,86236832.03376006,259.7405015745951,1160172
15380,"Buffalo-Cheektowaga, NY",NEI,2770908.851888551,6531812.476403798,19.67345284840871,1160172
15380,"Buffalo-Cheektowaga, NY",NHGRI,336842.9867282446,794033.7776903394,2.3915852057705367,1160172
15380,"Buffalo-Cheektowaga, NY",NHLBI,5493093.026190826,12948767.166435491,39.00096048595486,1160172
15380,"Buffalo-Cheektowaga, NY",NIA,5836493.002360668,13758257.614746042,41.439100316760744,1160172
15380,"Buffalo-Cheektowaga, NY",NIAAA,2503916.844891422,5902437.128594963,17.777809598729096,1160172
15380,"Buffalo-Cheektowaga, NY",NIAID,8633164.341979329,20350799.52967469,61.295466828053236,1160172
15380,"Buffalo-Cheektowaga, NY",NIAMS,883343.6782697765,2082289.807094318,6.271740115715413,1160172
15380,"Buffalo-Cheektowaga, NY",NIBIB,2273120.852034652,5358385.9792334875,16.139158049446028,1160172
15380,"Buffalo-Cheektowaga, NY",NICHD,2018455.4089986226,4758067.813950676,14.33103340389022,1160172
15380,"Buffalo-Cheektowaga, NY",NIDA,3066114.8025067234,7227696.034624131,21.769415097797737,1160172
15380,"Buffalo-Cheektowaga, NY",NIDCD,1429816.8662492046,3370481.0028571705,10.151699750369353,1160172
15380,"Buffalo-Cheektowaga, NY",NIDCR,5097097.516936058,12015294.235275282,36.18939237024601,1160172
15380,"Buffalo-Cheektowaga, NY",NIDDK,2818418.1009999067,6643805.155585079,20.010768517099336,1160172
15380,"Buffalo-Cheektowaga, NY",NIEHS,1500576.9503739337,3537282.4478062796,10.65409634765493,1160172
15380,"Buffalo-Cheektowaga, NY",NIGMS,8607584.242598623,20290500.031851564,61.11384812245023,1160172
15380,"Buffalo-Cheektowaga, NY",NIH_tot,112592155.46525952,265411417.38095614,799.4043038033427,1160172
15380,"Buffalo-Cheektowaga, NY",NIMH,2685226.9624010073,6329836.134101832,19.06511143304715,1160172
15380,"Buffalo-Cheektowaga, NY",NIMHD,1288224.5680373856,3036708.0823252304,9.146394433065437,1160172
15380,"Buffalo-Cheektowaga, NY",NINDS,6122639.417526438,14432785.296659548,43.470739864437704,1160172
15380,"Buffalo-Cheektowaga, NY",NINR,399728.46792719467,942272.565985379,2.8380721222830823,1160172
15380,"Buffalo-Cheektowaga, NY",NLM,344136.8267518654,811227.412636039,2.4433714699382443,1160172
15380,"Buffalo-Cheektowaga, NY",OD,7438932.497530956,17535658.766033165,52.81642073246978,1160172
15420,"Burley, ID",FIC,58.91625336249809,245.45176650024123,5.420295309349825e-4,48667
15420,"Burley, ID",NCATS,809.5140097383388,3372.5268046906212,0.007447528889592717,48667
15420,"Burley, ID",NCCIH,351.92567202123604,1466.1621020419602,0.003237716182595372,48667
15420,"Burley, ID",NCI,17828.17273921055,74274.18144508316,0.16401918920073708,48667
15420,"Burley, ID",NEI,1500.549058715892,6251.456875846275,0.013805051340186208,48667
15420,"Burley, ID",NHGRI,937.5288666572195,3905.851158764629,0.008625265573246419,48667
15420,"Burley, ID",NHLBI,5235.727277976176,21812.631251103405,0.04816869095738082,48667
15420,"Burley, ID",NIA,3736.2044393354595,15565.44972400886,0.03437308084188623,48667
15420,"Burley, ID",NIAAA,1531.2679754183418,6379.435352739538,0.014087665373848746,48667
15420,"Burley, ID",NIAID,45862.510825350764,191068.4005813617,0.42193509959322706,48667
15420,"Burley, ID",NIAMS,588.0696848403556,2449.96473352095,0.005410241100531271,48667
15420,"Burley, ID",NIBIB,547.6090823661854,2281.401293312945,0.005038003557768905,48667
15420,"Burley, ID",NICHD,2221.5082549093067,9255.05432443944,0.02043787594516562,48667
15420,"Burley, ID",NIDA,1848.3749943656217,7700.539013071395,0.017005049948163722,48667
15420,"Burley, ID",NIDCD,925.7047370565834,3856.5904992324113,0.008516483580920569,48667
15420,"Burley, ID",NIDCR,323.64522571055846,1348.342568242659,0.002977536076537138,48667
15420,"Burley, ID",NIDDK,2014.8054754904383,8393.907196893719,0.01853621037451203,48667
15420,"Burley, ID",NIEHS,665.4630124052093,2772.394078259577,0.006122259714127926,48667
15420,"Burley, ID",NIGMS,18291.62860114464,76204.99091639662,0.16828298313053067,48667
15420,"Burley, ID",NIH_tot,123984.49330847173,516533.4040160248,1.1406573384379395,48667
15420,"Burley, ID",NIMH,11691.318452347037,48707.353286522215,0.10756012976159275,48667
15420,"Burley, ID",NIMHD,212.12719881279307,883.745871465922,0.0019515702290776962,48667
15420,"Burley, ID",NINDS,4209.912622282753,17538.971522732798,0.038731196125001324,48667
15420,"Burley, ID",NINR,258.5370939314831,1077.094736844119,0.0023785412641696446,48667
15420,"Burley, ID",NLM,273.6514579939761,1140.0628847988241,0.0025175934135445804,48667
15420,"Burley, ID",OD,2059.8202970282646,8581.444028150978,0.018950346732660033,48667
15460,"Burlington, IA-IL",FIC,4218.954959061922,10380.537224446034,0.0334240890669738,44459
15460,"Burlington, IA-IL",NCATS,25335.08840003778,62221.392228447694,0.2001484993614556,44459
15460,"Burlington, IA-IL",NCCIH,4496.225574461515,11042.40201873831,0.03552018203824597,44459
15460,"Burlington, IA-IL",NCI,123852.1245263203,304922.79929089843,0.9821430760007107,44459
15460,"Burlington, IA-IL",NEI,26674.795754298495,65528.91197785322,0.2108176600637196,44459
15460,"Burlington, IA-IL",NHGRI,677.3772452509402,1669.0073873427796,0.005378055749411534,44459
15460,"Burlington, IA-IL",NHLBI,121331.47182600824,298297.70058462344,0.9600824595134608,44459
15460,"Burlington, IA-IL",NIA,47120.73116985734,115876.13055071892,0.3730002298135971,44459
15460,"Burlington, IA-IL",NIAAA,13574.59795721431,33389.18024660115,0.10749114222930074,44459
15460,"Burlington, IA-IL",NIAID,96174.47561662362,236746.61804116904,0.7624919485310835,44459
15460,"Burlington, IA-IL",NIAMS,15027.977395904269,36974.74761515097,0.11905276422065991,44459
15460,"Burlington, IA-IL",NIBIB,6070.373924764346,14916.350461601696,0.04799526481257847,44459
15460,"Burlington, IA-IL",NICHD,25696.703850617767,63133.66786589992,0.2031247242450278,44459
15460,"Burlington, IA-IL",NIDA,12555.050065427282,30980.24516602425,0.09990617560295853,44459
15460,"Burlington, IA-IL",NIDCD,51244.79437335101,126080.54109134602,0.40595595790769307,44459
15460,"Burlington, IA-IL",NIDCR,27128.493065334318,66628.53018112402,0.21432957532165708,44459
15460,"Burlington, IA-IL",NIDDK,59516.46809360668,146311.1398057529,0.47088693701053,44459
15460,"Burlington, IA-IL",NIEHS,25453.40718452887,62622.885737203396,0.20163130695167297,44459
15460,"Burlington, IA-IL",NIGMS,50133.0241722251,123369.89122074464,0.3972707034219221,44459
15460,"Burlington, IA-IL",NIH_tot,905476.2510973864,2226900.651630411,7.16866580032479,44459
15460,"Burlington, IA-IL",NIMH,31452.502389488138,77374.99829698086,0.24911692632388707,44459
15460,"Burlington, IA-IL",NIMHD,2435.7346097909945,5984.031909210374,0.019252411109656548,44459
15460,"Burlington, IA-IL",NINDS,96566.15149469931,237247.02733702998,0.7633055069839604,44459
15460,"Burlington, IA-IL",NINR,3736.4444270364747,9194.007921882809,0.029604751238843985,44459
15460,"Burlington, IA-IL",NLM,6804.455039216385,16711.264425511767,0.05375528980307723,44459
15460,"Burlington, IA-IL",OD,28198.827982260955,69296.64304410818,0.22298016300270604,44459
15500,"Burlington, NC",FIC,204327.15605544392,511163.7626301815,1.9819734137378058,183040
15500,"Burlington, NC",NCATS,2227772.688935858,5573202.759461938,21.60939508267782,183040
15500,"Burlington, NC",NCCIH,165566.1281930768,414195.5806810108,1.6059914434728446,183040
15500,"Burlington, NC",NCI,6310134.966667593,15786018.826547183,61.20830917667565,183040
15500,"Burlington, NC",NEI,526512.4235007203,1317172.3067252724,5.107170507956986,183040
15500,"Burlington, NC",NHGRI,1142022.3907046956,2856989.122298187,11.077617189835546,183040
15500,"Burlington, NC",NHLBI,8828235.039915178,22085531.495197557,85.63387988717722,183040
15500,"Burlington, NC",NIA,4141766.2748004138,10361426.615203766,40.17513286556401,183040
15500,"Burlington, NC",NIAAA,1185521.5263757934,2965810.594147801,11.499558805845194,183040
15500,"Burlington, NC",NIAID,11462368.539150016,28675324.143090736,111.18497482975515,183040
15500,"Burlington, NC",NIAMS,688508.3238918582,1722436.2744385446,6.678530741751024,183040
15500,"Burlington, NC",NIBIB,471979.1904898791,1180746.913682333,4.578198147751826,183040
15500,"Burlington, NC",NICHD,3173388.1495544887,7938842.090926676,30.781865050678537,183040
15500,"Burlington, NC",NIDA,1871855.787628207,4682808.031867692,18.157001139993604,183040
15500,"Burlington, NC",NIDCD,292663.9540577,732155.2887554846,2.8388403543596894,183040
15500,"Burlington, NC",NIDCR,604199.908155433,1511522.5229765177,5.8607391091076995,183040
15500,"Burlington, NC",NIDDK,3069459.646709869,7678844.910012741,29.773758573085725,183040
15500,"Burlington, NC",NIEHS,1566365.9619323497,3918566.353167089,15.19374983074379,183040
15500,"Burlington, NC",NIGMS,4961426.968253128,12411965.820240533,48.12584159205534,183040
15500,"Burlington, NC",NIH_tot,64999447.78860362,162608646.55450407,630.4946435494553,183040
15500,"Burlington, NC",NIMH,2800229.6975327465,7005314.301106465,27.162228066067637,183040
15500,"Burlington, NC",NIMHD,778388.3527394637,1947288.4899638495,7.5503670215727965,183040
15500,"Burlington, NC",NINDS,2534702.5360342334,6341046.929248844,24.586614599532062,183040
15500,"Burlington, NC",NINR,292661.4056889128,732148.913519794,2.8388156351824536,183040
15500,"Burlington, NC",NLM,76239.20298943925,190727.06052558817,0.7395202689975606,183040
15500,"Burlington, NC",OD,5623151.568647142,14067397.448088245,54.544570215877265,183040
15540,"Burlington-South Burlington, VT",FIC,2540.533310122653,5842.256944079764,0.019053999825919897,229445
15540,"Burlington-South Burlington, VT",NCATS,26619.07210949961,61213.70590066228,0.1996430408212471,229445
15540,"Burlington-South Burlington, VT",NCCIH,65571.4852618996,150789.38881791793,0.49178613946424704,229445
15540,"Burlington-South Burlington, VT",NCI,5335011.197415746,12268489.49024041,40.0125839806181,229445
15540,"Burlington-South Burlington, VT",NEI,38040.99805799156,87479.77606847294,0.28530748543493667,229445
15540,"Burlington-South Burlington, VT",NHGRI,31987.357401268622,73558.71310787917,0.23990518050951465,229445
15540,"Burlington-South Burlington, VT",NHLBI,8689400.610777248,19982304.839669053,65.17050458082934,229445
15540,"Burlington-South Burlington, VT",NIA,3933571.239894003,9045712.488687545,29.501784299205024,229445
15540,"Burlington-South Burlington, VT",NIAAA,119546.06680417675,274910.3253798339,0.8965955010313257,229445
15540,"Burlington-South Burlington, VT",NIAID,6028722.259512708,13863760.15784888,45.21541694634531,229445
15540,"Burlington-South Burlington, VT",NIAMS,947169.0412330893,2178127.2799348715,7.103767809248169,229445
15540,"Burlington-South Burlington, VT",NIBIB,325715.3613031617,749021.0121570799,2.4428652097737134,229445
15540,"Burlington-South Burlington, VT",NICHD,904251.1230428737,2079432.4489821808,6.7818834228215525,229445
15540,"Burlington-South Burlington, VT",NIDA,4367551.34002413,10043701.077727245,32.756635050180975,229445
15540,"Burlington-South Burlington, VT",NIDCD,101371.32111291468,233115.34721576754,0.7602849083468602,229445
15540,"Burlington-South Burlington, VT",NIDCR,637749.2686656055,1466579.902179493,4.78311951499204,229445
15540,"Burlington-South Burlington, VT",NIDDK,1353449.5878912415,3112417.4683376825,10.15087190918431,229445
15540,"Burlington-South Burlington, VT",NIEHS,38350.66897889911,88191.90099155236,0.28763001734174337,229445
