FIPS,name,state,funding_ics,raw_funding,econ_impact,jobs,pop_2024
20009,Barton County,KS,NIA,208600.09041448508,576272.3168154352,1.6896607323573292,24835
20009,Barton County,KS,NIAAA,4553.540905619241,12579.474736473268,0.03688368133551585,24835
20009,Barton County,KS,NIAID,168864.1473036495,466498.9991153893,1.367799593159561,24835
20009,Barton County,KS,NIAMS,29575.48612589993,81704.345750042,0.23956143761978943,24835
20009,Barton County,KS,NIBIB,17105.05058206515,47253.896719727476,0.13855090971472772,24835
20009,Barton County,KS,NICHD,31309.14494063836,86493.6992913166,0.25360407401917073,24835
20009,Barton County,KS,NIDA,28337.999019199644,78285.70120108506,0.22953779205551714,24835
20009,Barton County,KS,NIDCD,11145.15368845583,30789.265357214575,0.09027574487649223,24835
20009,Barton County,KS,NIDCR,2567.6436674017846,7093.294935922809,0.020797913705954456,24835
20009,Barton County,KS,NIDDK,81061.84338021051,223939.0030810844,0.6566009313797052,24835
20009,Barton County,KS,NIEHS,3597.1740323756035,9937.444463741544,0.02913710966224239,24835
20009,Barton County,KS,NIGMS,98036.20984302071,270831.8757953841,0.7940932997284678,24835
20009,Barton County,KS,NIMH,75021.12136791302,207251.08668398322,0.6076710830800954,24835
20009,Barton County,KS,NIMHD,3686.4465990757403,10184.066163368458,0.029860217452513497,24835
20009,Barton County,KS,NINDS,84406.06276538479,233177.6426675016,0.6836891083996168,24835
20009,Barton County,KS,NINR,2304.5190822184186,6366.3948947318895,0.01866660456596919,24835
20009,Barton County,KS,NLM,1670.2516764933605,4614.186893999815,0.01352903857959622,24835
20009,Barton County,KS,OD,44849.32252997599,123899.38542498955,0.3632795124928055,24835
20011,Bourbon County,KS,FIC,0,0,0,14424
20011,Bourbon County,KS,NCATS,7719.64895766905,21326.06932719188,0.06252915655711931,14424
20011,Bourbon County,KS,NCCIH,21.005648785841693,58.0295716458029,1.7014575516531772e-4,14424
20011,Bourbon County,KS,NCI,19692.13344187381,54400.89378215979,0.15950628087917787,14424
20011,Bourbon County,KS,NEI,198.7776105160666,549.1370301686869,0.0016100986451801395,14424
20011,Bourbon County,KS,NHGRI,0,0,0,14424
20011,Bourbon County,KS,NHLBI,6639.39973678407,18341.805418099015,0.05377913786795097,14424
20011,Bourbon County,KS,NIA,29945.03404234872,82725.24767565053,0.24255477574302464,14424
20011,Bourbon County,KS,NIAAA,2947.405223462406,8142.4127542020115,0.023873982310045488,14424
20011,Bourbon County,KS,NIAID,8252.807932491452,22798.95822691075,0.06684774425318077,14424
20011,Bourbon County,KS,NIAMS,1004.55020091156,2775.14008017188,0.008136856627383636,14424
20011,Bourbon County,KS,NIBIB,2147.748496474893,5933.3052039487975,0.017396762821446633,14424
20011,Bourbon County,KS,NICHD,11995.069206629632,33137.216327812035,0.09716006057370002,14424
20011,Bourbon County,KS,NIDA,1552.1645773892437,4287.96303641889,0.012572533076852875,14424
20011,Bourbon County,KS,NIDCD,1302.3120934761466,3597.7281018098024,0.010548727957156789,14424
20011,Bourbon County,KS,NIDCR,1778.6318418962005,4913.594669372465,0.014406917919359224,14424
20011,Bourbon County,KS,NIDDK,12151.68884332623,33569.889011311854,0.09842867963094247,14424
20011,Bourbon County,KS,NIEHS,1399.351809288925,3865.8070932590704,0.011334749655240294,14424
20011,Bourbon County,KS,NIGMS,34120.78177119063,94261.04237907134,0.2763783323466441,14424
20011,Bourbon County,KS,NIMH,4166.88712751263,11511.316673491598,0.033751785732852306,14424
20011,Bourbon County,KS,NIMHD,1254.6544684931505,3466.0705847478384,0.010162701194794519,14424
20011,Bourbon County,KS,NINDS,3891.314932195913,10750.02924006078,0.0315196509507869,14424
20011,Bourbon County,KS,NINR,1384.5970630136983,3825.0460763143797,0.011215236210410956,14424
20011,Bourbon County,KS,NLM,69.62282769540029,192.33792343785169,5.639449043327424e-4,14424
20011,Bourbon County,KS,OD,13365.8345387454,36924.05128161788,0.10826325976383774,14424
20013,Brown County,KS,FIC,0,0,0,9142
20013,Brown County,KS,NCATS,15446.331613144866,42671.56973575496,0.12511528606647343,9142
20013,Brown County,KS,NCCIH,90.79013744636626,250.81409478898394,7.354001133155668e-4,9142
20013,Brown County,KS,NCI,37184.37710767145,102724.43843432142,0.30119345457213875,9142
20013,Brown County,KS,NEI,198.7776105160666,549.1370301686869,0.0016100986451801395,9142
20013,Brown County,KS,NHGRI,88.78986066321873,245.288190491406,7.191978713720718e-4,9142
20013,Brown County,KS,NHLBI,13581.567749483229,37520.02934144949,0.11001069877081415,9142
20013,Brown County,KS,NIA,55721.35725345733,153934.14056890868,0.4513429937530044,9142
20013,Brown County,KS,NIAAA,5380.405642640488,14863.746314445372,0.043581285705387954,9142
20013,Brown County,KS,NIAID,17935.76188269158,49548.794698273676,0.1452796712498018,9142
20013,Brown County,KS,NIAMS,2186.0422380852283,6039.094339291316,0.01770694212849035,9142
20013,Brown County,KS,NIBIB,2754.155213351714,7608.546106158787,0.022308657228148884,9142
20013,Brown County,KS,NICHD,22362.056513876956,61776.742715710374,0.18113265776240337,9142
20013,Brown County,KS,NIDA,2857.8409238300487,7894.985121977426,0.023148511483023396,9142
20013,Brown County,KS,NIDCD,1302.3120934761466,3597.7281018098024,0.010548727957156789,9142
20013,Brown County,KS,NIDCR,3117.1642479002144,8611.383913891934,0.025249030407991736,9142
20013,Brown County,KS,NIDDK,24257.866153807296,67014.04923495927,0.1964887158458391,9142
20013,Brown County,KS,NIEHS,2664.9714317911826,7362.169681680112,0.02158626859750858,9142
20013,Brown County,KS,NIGMS,62626.274674427244,173009.45713130882,0.5072728248628607,9142
20013,Brown County,KS,NIMH,3288.0236185378403,9083.394856798672,0.026632991310156506,9142
20013,Brown County,KS,NIMHD,2558.9638429207853,7069.316314661053,0.02072760712765836,9142
